trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2508410,147213,17033,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,2,1.0,1.0,0.9748255813953488,2.974825581395349,0.9916085271317829,1
허씬롱 HE XIN LONG,1315810,77229,17466,https://www.youtube.com/watch?v=WKhO7vc1eCQ,3,2,1,0.521636847520241,0.5191425037790298,1.0,2.0407793512992707,0.6802597837664236,2
,1394773,68377,5487,https://www.youtube.com/watch?v=RuBFU6KCjSc,2,3,6,0.5533096545043591,0.45832073656726674,0.30354651162790697,1.3151769026995328,0.43839230089984427,3
조우안신 ZHOU AN XIN,804587,53867,7368,https://www.youtube.com/watch?v=IjMO54OGEW4,4,4,3,0.31658046155666575,0.35862305895286517,0.412906976744186,1.088110497253717,0.36270349908457233,4
김준서 KIM JUN SEO,561972,44734,5341,https://www.youtube.com/watch?v=iYDUgHny2cs,5,5,7,0.21926528778601612,0.29587055105125737,0.29505813953488375,0.8101939783721572,0.2700646594573857,5
장지아하오 ZHANGJIAHAO,346688,34024,7326,https://www.youtube.com/watch?v=gFtSBRp1Xd4,8,7,4,0.13291283690688444,0.22228253401126838,0.4104651162790698,0.7656604871972226,0.2552201623990742,6
정상현 CHUNG SANG HYEON,544721,40909,4130,https://www.youtube.com/watch?v=TxJfOmvpa_4,6,6,11,0.21234574833990819,0.2695891163941185,0.22465116279069766,0.7065860275247243,0.23552867584157477,7
이상원 LEESANGWON,335962,31909,6114,https://www.youtube.com/watch?v=HlGdAGO51WE,9,8,5,0.12861053674463566,0.20775044661261508,0.34,0.6763609833572508,0.2254536611190836,8
최립우 CHUEI LI YU,419576,26900,4543,https://www.youtube.com/watch?v=wwibOzhDbnk,7,9,10,0.16214890386809916,0.17333379139755395,0.2486627906976744,0.5841454859633275,0.19471516198777583,9
박동규 PARK DONG GYU,276712,23631,5304,https://www.youtube.com/watch?v=Nzgp8nvy7fQ,12,11,8,0.10484480071878817,0.1508726123402501,0.29290697674418603,0.5486243898032244,0.18287479660107478,10
이리오 LEE LEO,251054,25451,4673,https://www.youtube.com/watch?v=_WLyTIGuv2Q,13,10,9,0.09455313396855702,0.1633777655627319,0.25622093023255815,0.514151829763847,0.17138394325461567,11
마사토 MASATO,319503,21727,2867,https://www.youtube.com/watch?v=ryyeOPdwAWE,10,12,14,0.12200867599780994,0.13779029819980762,0.15122093023255814,0.41101990443017566,0.13700663481005856,12
장한음 JANG HAN EUM,296818,19974,2941,https://www.youtube.com/watch?v=ElgDEyBnBaM,11,13,13,0.11290950769829348,0.12574549951903258,0.1555232558139535,0.39417826303127956,0.13139275434375985,13
이리오 LEELEO,111638,17113,3277,https://www.youtube.com/watch?v=RcwGMjOfh9U,19,16,12,0.03863205626763628,0.10608767349182355,0.17505813953488372,0.31977786929434354,0.10659262309811451,14
유메키 YUMEKI,172696,19393,2401,https://www.youtube.com/watch?v=RBj_YcPEdPo,15,14,17,0.06312299821305732,0.12175346983647108,0.12412790697674418,0.3090043750262726,0.10300145834209086,15
앤드류 ANDREW,147456,18071,2186,https://www.youtube.com/watch?v=IRu5Ikd_LnI,16,15,19,0.05299899522078068,0.11267005634189914,0.11162790697674418,0.277296958539424,0.09243231951314133,16
박준일 PARK JUN IL,132514,10299,2493,https://www.youtube.com/watch?v=sE3mduWPwFE,17,19,16,0.04700561753811041,0.05926892950391645,0.12947674418604652,0.23575129122807337,0.07858376374269112,17
허중싱 HE ZHONG XING,118158,7646,2698,https://www.youtube.com/watch?v=RfTf44Mai8Y,18,22,15,0.041247290004151484,0.04104026384499107,0.1413953488372093,0.22368290268635185,0.07456096756211729,18
조우안신 ZHOUANXIN,88408,11001,2391,https://www.youtube.com/watch?v=0kL234mHbEE,20,18,18,0.0293142833076289,0.06409234574687371,0.12354651162790697,0.2169531406824096,0.0723177135608032,19
센 SEN,182386,11661,1262,https://www.youtube.com/watch?v=vy3Jq0iq178,14,17,23,0.06700974896563895,0.06862718153085062,0.057906976744186045,0.1935439072406756,0.06451463574689187,20
김건우 KIMGEONWOO,78747,9400,1736,https://www.youtube.com/watch?v=wyU1Taqkt98,21,21,20,0.02543916472964219,0.05309193348907517,0.08546511627906976,0.16399621449778712,0.05466540483259571,21
유강민 YOO KANG MIN,71575,9771,1548,https://www.youtube.com/watch?v=9W2p6n50tyI,23,20,21,0.02256240761947547,0.05564106087673492,0.07453488372093023,0.1527383522171406,0.0509127840723802,22
김준민 KIM JUN MIN,50728,7002,1508,https://www.youtube.com/watch?v=mu4lQfZ3Tfg,24,23,22,0.014200478523596268,0.03661536347395905,0.0722093023255814,0.12302514432313671,0.04100838144104557,23
전이정 JUNLEEJEONG,47679,5272,1181,https://www.youtube.com/watch?v=YOLqUmzpYGM,27,26,24,0.0129774957532535,0.02472859694929229,0.05319767441860465,0.09090376712115045,0.03030125570705015,24
천카이원 CHEN KAI WEN,33059,5373,1049,https://www.youtube.com/watch?v=aoZGHX6eamc,29,25,25,0.0071132753195338305,0.02542256424350694,0.045523255813953487,0.07805909537699426,0.026019698458998087,25
강우진 KANG WOO JIN,26805,5618,835,https://www.youtube.com/watch?v=nN475XlwW3w,32,24,26,0.004604736701716949,0.02710595025422564,0.03308139534883721,0.0647920823047798,0.021597360768259934,26
쉬칭위 HSU CHING YU,30310,4755,761,https://www.youtube.com/watch?v=wjEs-vKN654,30,28,27,0.006010625389828265,0.021176308918510377,0.02877906976744186,0.05596600407578051,0.018655334691926834,27
