trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2224334,141257,16628,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,892653,58346,11068,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.3994140629404281,0.411753437486697,0.6646562123039808,1.4758237127311058,0.4919412375770353,2
이리오 LEE LEO,784681,68662,9309,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.3507188688239722,0.48494458870773205,0.5585645355850423,1.3942279931167465,0.4647426643722488,3
유메키 YUMEKI,1095227,55990,7664,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.4907746032003745,0.39503781590112524,0.45934861278648975,1.3451610318879896,0.4483870106293299,4
조우안신 ZHOU AN XIN,741465,52615,7213,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.33122852402220176,0.3710924751323202,0.4321471652593486,1.1344681644138706,0.3781560548046235,5
김건우 KIM GEON WOO,453179,23803,6269,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.20121201297251662,0.16667376158245,0.37521109770808203,0.7430968722630487,0.24769895742101622,6
김준서 KIM JUN SEO,425588,33867,3303,https://www.youtube.com/watch?v=_czc_slWvT0,8,6,9,0.18876851742860584,0.2380769940260809,0.1963208685162847,0.6231663799709715,0.2077221266569905,7
정상현 CHUNG SANG HYEON,428050,33162,2864,https://www.youtube.com/watch?v=Y5DEtLE1AFE,7,7,10,0.18987887537246825,0.2330750783988194,0.1698431845597105,0.5927971383309981,0.19759904611033272,8
강우진 KANG WOO JIN,274550,28716,4281,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,7,0.12065062826325496,0.20153108282604684,0.25530759951749094,0.5774893106067928,0.19249643686893092,9
최립우 CHUEI LI YU,359941,21906,3397,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,8,0.1591618285818402,0.15321470634143572,0.2019903498190591,0.514366884742335,0.171455628247445,10
쉬칭위 HSU CHING YU,267547,30667,2054,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,14,0.11749228680067632,0.21537326351936203,0.1209891435464415,0.4538546938664798,0.15128489795549327,11
