videoId,title,publishedAt,views,likes,comments,url,trainee_name
RuBFU6KCjSc,[BOYS ll PLANET/7회 직캠 프리뷰] ♬퀸카 (Queencard) - i-dle (아이들) @계급 쟁탈 포지션 배틀,2025-08-25T13:00:36Z,41494,5278,1335,https://www.youtube.com/watch?v=RuBFU6KCjSc,
w0PFEiB9Wi8,[BOYS ll PLANET/7회 직캠 프리뷰] ♬한숨 - 이하이 @계급 쟁탈 포지션 배틀,2025-08-25T12:55:48Z,38241,4278,702,https://www.youtube.com/watch?v=w0PFEiB9Wi8,
YwFlEOd-3N0,[BOYS ll PLANET/7회 직캠 프리뷰] ♬Smoke (Prod. by Dynamicduo & Padi) - 다이나믹 듀오 & 이영지 @계급 쟁탈 포지션 배틀,2025-08-25T11:21:27Z,71804,4408,187,https://www.youtube.com/watch?v=YwFlEOd-3N0,
vK3oPirPUvo,[BOYS ll PLANET/7회 직캠 프리뷰] ♬FAMOUS - ALLDAY PROJECT @계급 쟁탈 포지션 배틀,2025-08-25T11:21:21Z,82187,6938,286,https://www.youtube.com/watch?v=vK3oPirPUvo,
nHIGsOCZjH0,[BOYS ll PLANET/7회 직캠 프리뷰] ♬Tambourine - Eve @계급 쟁탈 포지션 배틀,2025-08-25T11:21:32Z,105681,12018,1701,https://www.youtube.com/watch?v=nHIGsOCZjH0,
CSVvQKIhpi4,[BOYS ll PLANET/7회 직캠 프리뷰] ♬건물 사이에 피어난 장미 (Rose Blossom) - H1-KEY (하이키) @계급 쟁탈 포지션 배틀,2025-08-25T11:20:32Z,93958,11877,1844,https://www.youtube.com/watch?v=CSVvQKIhpi4,
6eXW3vNlhf8,[BOYS ll PLANET/4회 직캠] 쑨지아양 SUN JIA YANG ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:29Z,264869,11543,1269,https://www.youtube.com/watch?v=6eXW3vNlhf8,쑨지아양 SUN JIA YANG
dnRlHl2wKvw,[BOYS ll PLANET/4회 직캠] 방준혁 BANG JUN HYUK ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:07Z,53991,3345,583,https://www.youtube.com/watch?v=dnRlHl2wKvw,방준혁 BANG JUN HYUK
hfer1acos3Q,[BOYS ll PLANET/4회 직캠] 유메키 YUMEKI ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:48Z,1141088,56863,7787,https://www.youtube.com/watch?v=hfer1acos3Q,유메키 YUMEKI
M7pLgwtPh6s,[BOYS ll PLANET/4회 직캠] 판저이 FAN ZHE YI ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:12Z,100741,7159,847,https://www.youtube.com/watch?v=M7pLgwtPh6s,판저이 FAN ZHE YI
IjMO54OGEW4,[BOYS ll PLANET/4회 직캠] 조우안신 ZHOU AN XIN ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:51Z,767042,53236,7294,https://www.youtube.com/watch?v=IjMO54OGEW4,조우안신 ZHOU AN XIN
um-CwDseeTo,[BOYS ll PLANET/4회 직캠] 렌쇼 RENSHO ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:27Z,72343,3026,333,https://www.youtube.com/watch?v=um-CwDseeTo,렌쇼 RENSHO
fIk2XvR2w2M,[BOYS ll PLANET/4회 직캠] 김건우 KIM GEON WOO ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:33Z,481575,24652,6374,https://www.youtube.com/watch?v=fIk2XvR2w2M,김건우 KIM GEON WOO
qDR46tsekT8,[BOYS ll PLANET/4회 직캠] 이승백 LEE SEUNG BAEK ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:21Z,21884,711,123,https://www.youtube.com/watch?v=qDR46tsekT8,이승백 LEE SEUNG BAEK
4m1rcjdjns0,[BOYS ll PLANET/4회 직캠] 쉬칭위 HSU CHING YU ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:29Z,282874,31213,2086,https://www.youtube.com/watch?v=4m1rcjdjns0,쉬칭위 HSU CHING YU
zkFfkUNCHqA,[BOYS ll PLANET/4회 직캠] 이상원 LEE SANG WON ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:42Z,2343084,144103,16811,https://www.youtube.com/watch?v=zkFfkUNCHqA,이상원 LEE SANG WON
xuy7aELIndk,[BOYS ll PLANET/4회 직캠] 이리오 LEE LEO ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:40Z,825982,69983,9528,https://www.youtube.com/watch?v=xuy7aELIndk,이리오 LEE LEO
BBrq5n9MMpw,[BOYS ll PLANET/4회 직캠] 문원준 MUHN WON JUN ♬Rising Sun (순수) - 동방신기 (TVXQ!) @1vs1 계급 배틀,2025-08-04T11:33:33Z,68331,4849,1161,https://www.youtube.com/watch?v=BBrq5n9MMpw,문원준 MUHN WON JUN
NxlXMdwO_Fg,[BOYS ll PLANET/4회 직캠] 박준일 PARK JUN IL ♬Rising Sun (순수) - 동방신기 (TVXQ!) @1vs1 계급 배틀,2025-08-04T11:33:44Z,217129,16791,2484,https://www.youtube.com/watch?v=NxlXMdwO_Fg,박준일 PARK JUN IL
JYpMUV2mfdY,[BOYS ll PLANET/4회 직캠] 크리센 양 CHRISEN YANG ♬KILL THE ROMEO - ZEROBASEONE @1vs1 계급 배틀,2025-08-04T11:32:43Z,77988,8273,523,https://www.youtube.com/watch?v=JYpMUV2mfdY,크리센 양 CHRISEN YANG
YYowgJSZBss,[BOYS ll PLANET/4회 직캠] 홍쯔하오 HONG ZIH HAO ♬KILL THE ROMEO - ZEROBASEONE @1vs1 계급 배틀,2025-08-04T11:32:57Z,20782,1551,183,https://www.youtube.com/watch?v=YYowgJSZBss,홍쯔하오 HONG ZIH HAO
5cX0rCXrxDQ,[BOYS ll PLANET/4회 직캠] 당홍하이 DANG HONG HAI ♬Rising Sun (순수) - 동방신기 (TVXQ!) @1vs1 계급 배틀,2025-08-04T11:33:17Z,98158,10415,1387,https://www.youtube.com/watch?v=5cX0rCXrxDQ,당홍하이 DANG HONG HAI
4IQZpHLV9_U,[BOYS ll PLANET/4회 직캠] 김동윤 KIM DONG YUN ♬Rising Sun (순수) - 동방신기 (TVXQ!) @1vs1 계급 배틀,2025-08-04T11:34:11Z,44940,3699,582,https://www.youtube.com/watch?v=4IQZpHLV9_U,김동윤 KIM DONG YUN
