trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2074101,136980,16211,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,792413,55910,9963,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.38014341420997166,0.4068974599086972,0.6134859263841633,1.4005268005028322,0.4668422668342774,2
이리오 LEE LEO,735682,66905,9002,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.3527068742966276,0.4873361231417535,0.5540364986081039,1.394079496046485,0.4646931653488284,3
유메키 YUMEKI,1029615,54310,7366,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.49486027343200256,0.3951919700339459,0.4528301886792453,1.3428824321451938,0.44762747738173125,4
조우안신 ZHOU AN XIN,703716,51469,7098,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.3372473118903602,0.3744074095750907,0.43625115991339314,1.147905881378844,0.38263529379294803,5
김건우 KIM GEON WOO,418306,22757,6115,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,9,6,0.19921585013809917,0.16435239377267938,0.37544076708939067,0.7390090110001692,0.24633633700005642,6
김준서 KIM JUN SEO,392083,32627,3218,https://www.youtube.com/watch?v=_czc_slWvT0,7,6,9,0.18653374712303472,0.2365606344375512,0.19622641509433963,0.6193207966549256,0.20644026555164185,7
정상현 CHUNG SANG HYEON,389359,31849,2770,https://www.youtube.com/watch?v=Y5DEtLE1AFE,8,7,11,0.18521635214103285,0.23086883998595342,0.16851221775440767,0.584597409881394,0.194865803293798,8
강우진 KANG WOO JIN,258117,28002,4186,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,8,7,0.12174441666823844,0.20272445276834836,0.25610887720383546,0.5805777466404223,0.19352591554680743,9
최립우 CHUEI LI YU,343814,21463,3307,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,10,8,0.1631896434570108,0.1548855788364743,0.20173213733374576,0.5198073596272309,0.17326911987574364,10
쑨헝위 SUN HENG YU,279516,19607,2539,https://www.youtube.com/watch?v=-ykCaAX8pwM,10,12,12,0.13209351182971363,0.14130721058176285,0.15422208475100527,0.4276228071624818,0.14254093572082727,11
쉬칭위 HSU CHING YU,238175,20826,1974,https://www.youtube.com/watch?v=4m1rcjdjns0,13,11,14,0.1120999633895741,0.15022533068008898,0.11927002783792144,0.38159532190758455,0.12719844063586153,12
허중싱 HE ZHONG XING,223509,12359,2771,https://www.youtube.com/watch?v=9jJq-39La2E,15,19,10,0.10500711654447877,0.08828134144913964,0.16857407980204145,0.36186253779565986,0.12062084593188661,13
마사토 MASATO,233650,16338,1624,https://www.youtube.com/watch?v=rCvkb23P0ws,14,13,16,0.10991155946389182,0.11739143158141169,0.09761831116609959,0.3249213022114031,0.10830710073713436,14
유강민 YOO KANG MIN,207795,15868,1507,https://www.youtube.com/watch?v=bQ27CInAK7I,16,14,21,0.09740743051394364,0.1139529439307035,0.09038045159294773,0.3017408260375949,0.10058027534586496,15
장한음 JANG HAN EUM,188891,13698,1845,https://www.youtube.com/watch?v=rlrM1_TEaCY,17,15,15,0.08826498016894962,0.0980773732880721,0.11128982369316424,0.297632177150186,0.09921072571672866,16
박준일 PARK JUN IL,151901,13640,2042,https://www.youtube.com/watch?v=NxlXMdwO_Fg,18,16,13,0.0703756848737037,0.09765304928011237,0.12347664707701825,0.29150538123083436,0.09716846041027812,17
쑨지아양 SUN JIA YANG,241096,11078,1207,https://www.youtube.com/watch?v=6eXW3vNlhf8,12,22,26,0.11351263253143443,0.07890963361816691,0.07182183730281472,0.26424410345241606,0.08808136781747201,18
김준민 KIM JUN MIN,110319,12464,1554,https://www.youtube.com/watch?v=05sK6HW1ZbI,23,18,20,0.050265582765920094,0.0890495142221702,0.09328796783173524,0.23260306481982554,0.07753435493994185,19
니안보행 NIAN BO HENG,100863,11778,1616,https://www.youtube.com/watch?v=lt2OZB1rFYE,24,21,17,0.0456924230927153,0.0840307854383706,0.09712341478502938,0.22684662331611527,0.07561554110537176,20
앤드류 ANDREW,86010,12356,1600,https://www.youtube.com/watch?v=IRu5Ikd_LnI,31,20,18,0.03850913833953099,0.08825939365562449,0.09613362202288896,0.22290215401804442,0.0743007180060148,21
나윤서 NA YUN SEO,127926,12855,1035,https://www.youtube.com/watch?v=3PvailAbrjs,20,17,29,0.058780771256414684,0.09191004331031254,0.06118156510980514,0.21187237967653236,0.07062412655884412,22
전이정 JUN LEE JEONG,114274,9491,1420,https://www.youtube.com/watch?v=SWYbv9GY6Ts,22,27,22,0.052178320340742955,0.06729925084864802,0.08499845344880916,0.20447602463820014,0.06815867487940004,23
장지아하오 ZHANG JIA HAO,88311,9227,1585,https://www.youtube.com/watch?v=spdXKRl_zH0,29,28,19,0.03962195987168457,0.06536784501931406,0.0952056913083823,0.20019549619938093,0.06673183206646031,24
이첸 YI CHEN,89248,10536,1313,https://www.youtube.com/watch?v=itg-3PBv1HE,28,23,24,0.04007511666248331,0.07494439892309493,0.07837921435199505,0.1933987299375733,0.06446624331252443,25
센 SEN,124039,9570,1052,https://www.youtube.com/watch?v=vy3Jq0iq178,21,26,28,0.05690092019362417,0.06787720941121386,0.062233219919579336,0.18701134952441736,0.06233711650813912,26
당홍하이 DANG HONG HAI,86787,9891,1251,https://www.youtube.com/watch?v=5cX0rCXrxDQ,30,25,25,0.03888491510201831,0.07022562331733583,0.0745437673987009,0.18365430581805503,0.06121810193935168,27
천카이원 CHEN KAI WEN,78887,8610,1346,https://www.youtube.com/watch?v=zWAHdUUfb8E,34,29,23,0.035064276204142056,0.060853915486363104,0.08042066192390968,0.17633885361441484,0.058779617871471616,28
한해리준 HAN HARRY JUNE,80268,7113,954,https://www.youtube.com/watch?v=Csmftq5Q_ic,32,31,30,0.035732162573504984,0.04990196652229896,0.056170739251469225,0.14180486834727318,0.04726828944909106,29
판저이 FAN ZHE YI,90638,6871,821,https://www.youtube.com/watch?v=M7pLgwtPh6s,27,32,33,0.040747355658438754,0.04813151117874283,0.04794308691617693,0.1368219537533585,0.04560731791778617,30
김재현 KIM JAE HYUN,100367,6344,691,https://www.youtube.com/watch?v=f5KG8b8PeRU,25,33,38,0.045452545004949906,0.04427601545124663,0.03990102072378596,0.1296295811799825,0.0432098603933275,31
크리센 양 CHRISEN YANG,76251,8254,651,https://www.youtube.com/watch?v=JYpMUV2mfdY,35,30,43,0.033789440237711445,0.05824944398923095,0.03742653881843489,0.12946542304537728,0.04315514101512576,32
박동규 PARK DONG GYU,41087,5321,1183,https://www.youtube.com/watch?v=hgh2YBy7DLc,52,36,27,0.016783244515569586,0.03679181786257755,0.07033714815960408,0.12391221053775121,0.041304070179250404,33
펑진위 PENG JIN YU,65034,4166,902,https://www.youtube.com/watch?v=skHA4edV7tA,38,45,31,0.02836461662790411,0.028341917359241485,0.052953912774512835,0.10966044676165843,0.03655348225388614,34
유센 YUSEN,128515,2799,566,https://www.youtube.com/watch?v=bSVIiG69Fk8,19,57,46,0.05906562648563609,0.018341039447500877,0.03216826476956387,0.10957493070270084,0.03652497690090028,35
리즈하오 LI ZI HAO,79808,5172,657,https://www.youtube.com/watch?v=O_4hSdW0qFM,33,37,41,0.03550969499210965,0.03570174411799134,0.03779771110423755,0.10900915021433855,0.036336383404779515,36
윤민 YOON MIN,71354,5451,662,https://www.youtube.com/watch?v=pct7yVcld58,36,35,40,0.03142112774620511,0.03774288891490109,0.038107021342406434,0.10727103800351262,0.03575701266783754,37
장태윤 JANG TAE YOON,47620,10453,215,https://www.youtube.com/watch?v=3fnrwds7h7c,46,24,67,0.01994276779656017,0.0743371766358422,0.010454686050108259,0.10473463048251062,0.03491154349417021,38
후한원 HU HAN WEN,59045,4423,790,https://www.youtube.com/watch?v=LQK3bGgZAHY,40,43,34,0.02546818544317235,0.030222111670373406,0.04602536343952985,0.1017156605530756,0.033905220184358535,39
타츠키 TATSUKI,66436,4833,668,https://www.youtube.com/watch?v=hIKzL5XwAOE,37,38,39,0.029042659125982907,0.03322164345077842,0.0384781936282091,0.10074249620497042,0.03358083206832347,40
정현준 JUNG HYUN JUN,57486,3888,837,https://www.youtube.com/watch?v=VTrO27Wexkg,41,46,32,0.02471421379231297,0.026308088493503454,0.04893287967831735,0.09995518196413378,0.03331839398804459,41
송민재 SONG MIN JAE,51935,4572,721,https://www.youtube.com/watch?v=K3tf3kgqdsE,43,41,36,0.022029610435083717,0.031312185414959615,0.041756882152799255,0.09509867800284258,0.03169955933428086,42
서원 SEO WON,46486,5510,533,https://www.youtube.com/watch?v=yUqrY3VOkHU,49,34,49,0.019394336845902995,0.03817452885403254,0.03012681719764924,0.08769568289758478,0.029231894299194927,43
문원준 MUHN WON JUN,43016,3620,753,https://www.youtube.com/watch?v=BBrq5n9MMpw,50,47,35,0.017716157481899118,0.024347418939482616,0.04373646767708011,0.08580004409846184,0.02860001469948728,44
쉬에수런 XUE SU REN,48237,4495,588,https://www.youtube.com/watch?v=ghTXekcRfYo,45,42,45,0.020241164530736072,0.03074885871473721,0.03352922981750696,0.08451925306298025,0.02817308435432675,45
쇼우 SHO,91633,870,657,https://www.youtube.com/watch?v=y82VBsbL0Ic,26,69,41,0.04122856270950038,0.004228608217253892,0.03779771110423755,0.08325488203099182,0.027751627343663942,46
자오광쉬 ZHAO GUANG XU,39116,4597,597,https://www.youtube.com/watch?v=IhUwCcEznyI,57,40,44,0.015830019291808307,0.03149508369425261,0.03408598824621095,0.08141109123227186,0.027137030410757285,47
천보원 CHEN BO WEN,40589,4643,561,https://www.youtube.com/watch?v=vc9KKpiK2H4,54,39,47,0.0165423991774503,0.0318316165281517,0.03185895453139499,0.08023297023699699,0.026744323412332332,48
염예찬 YEOM YE CHAN,46929,4275,486,https://www.youtube.com/watch?v=HDMtYviT8rU,47,44,54,0.01960858279929023,0.029139353856958913,0.02721930095886174,0.07596723761511089,0.025322412538370295,49
김인후 KIM IN HU,46884,3532,561,https://www.youtube.com/watch?v=CM2IBT37mVo,48,48,47,0.019586819666327644,0.023703616996371298,0.03185895453139499,0.07514939119409393,0.025049797064697978,50
지앙판 JIANG FAN,30270,3306,697,https://www.youtube.com/watch?v=-Q2AeH3WMKo,63,52,37,0.011551870976540793,0.022050216551562682,0.04027219300958862,0.0738742805376921,0.0246247601792307,51
방준혁 BANG JUN HYUK,49280,3170,490,https://www.youtube.com/watch?v=dnRlHl2wKvw,44,53,52,0.02074558559029113,0.021055249912208827,0.027466749149396844,0.0692675846518968,0.0230891948839656,52
김동윤 KIM DONG YUN,38064,3372,518,https://www.youtube.com/watch?v=4IQZpHLV9_U,58,49,50,0.015321245605660736,0.022533068008896172,0.029198886483142592,0.0670532000976995,0.022351066699233164,53
김다니엘 KIM DANIEL,56590,2520,409,https://www.youtube.com/watch?v=fBFMcTu62Ro,42,60,58,0.024280885633769032,0.01629989465059113,0.022455923291060935,0.0630367035754211,0.021012234525140366,54
