trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2459685,146420,16948,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
유메키 YUMEKI,1797227,97882,15605,https://www.youtube.com/watch?v=BWpAIk8_uls,2,2,2,0.7296107453992137,0.6676481060502314,0.9204807863106164,2.317739637760061,0.7725798792533537,2
이리오 LEE LEO,1087039,95580,14182,https://www.youtube.com/watch?v=_WLyTIGuv2Q,5,3,3,0.4397399853715241,0.651885733066747,0.8362247616791995,1.9278504801174705,0.6426168267058235,3
허씬롱 HE XIN LONG,1132487,62709,13197,https://www.youtube.com/watch?v=z5wuHjWSaYE,4,5,4,0.458290068309758,0.42680972857495003,0.7779027769554148,1.6630025738401228,0.5543341912800409,4
,1381493,68112,5495,https://www.youtube.com/watch?v=RuBFU6KCjSc,3,4,7,0.559924506615467,0.4638054285009997,0.32186630351116113,1.345596238627628,0.44853207954254265,5
조우안신 ZHOU AN XIN,792714,53676,7355,https://www.youtube.com/watch?v=IjMO54OGEW4,6,6,5,0.3196081168449512,0.36495850565582977,0.4319971579134348,1.1165637804142157,0.37218792680473856,6
김준서 KIM JUN SEO,487829,35365,3380,https://www.youtube.com/watch?v=_czc_slWvT0,7,7,12,0.1951660723848334,0.2395784831968448,0.19663686423115637,0.6313814198128346,0.21046047327094486,7
허중싱 HE ZHONG XING,367400,20517,5549,https://www.youtube.com/watch?v=RfTf44Mai8Y,9,13,6,0.14601169951543175,0.1379104927282189,0.3250636508970336,0.6089858431406843,0.20299528104689477,8
강우진 KANG WOO JIN,305102,29700,4423,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,8,0.1205841104711153,0.20078880337432556,0.2583930368879152,0.5797659507333561,0.19325531691111872,9
최립우 CHUEI LI YU,383484,22396,3565,https://www.youtube.com/watch?v=ay3GFkTcBvk,8,11,11,0.1525765546020924,0.1507764783216017,0.20759073953460833,0.5109437724583024,0.17031459081943412,10
장지아하오 ZHANG JIA HAO,287604,22636,3676,https://www.youtube.com/watch?v=n1ibOjvf4n0,13,10,9,0.11344211629638337,0.15241981868477994,0.2141630647166795,0.4800249996978428,0.16000833323261426,11
쉬칭위 HSU CHING YU,291855,31399,2100,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,16,0.11517720700599507,0.2124222836953247,0.12084788915862396,0.44844737985994376,0.14948245995331458,12
쑨헝위 SUN HENG YU,315626,21029,2755,https://www.youtube.com/watch?v=-ykCaAX8pwM,10,12,13,0.12487959262306858,0.1414162855029991,0.1596305287465214,0.4259264068725891,0.1419754689575297,13
박동규 PARK DONG GYU,195841,16429,3601,https://www.youtube.com/watch?v=W2bS9tFVHwY,16,16,10,0.0759880751799172,0.10991892854208321,0.2097223044585233,0.3956293081805237,0.13187643606017457,14
마사토 MASATO,286946,17756,1831,https://www.youtube.com/watch?v=rCvkb23P0ws,14,15,19,0.11317354662173634,0.11900523130015611,0.10492036236603706,0.33709914028792953,0.1123663800959765,15
장한음 JANG HAN EUM,255610,15907,2048,https://www.youtube.com/watch?v=rlrM1_TEaCY,15,17,17,0.1003834260674216,0.10634466325217058,0.11776896204630233,0.3244970513658945,0.1081656837886315,16
앤드류 ANDREW,143785,17866,2168,https://www.youtube.com/watch?v=IRu5Ikd_LnI,20,14,15,0.0547408669984196,0.1197584289666128,0.12487417845935224,0.29937347442438467,0.09979115814146156,17
김건우 KIM GEON WOO,134450,14079,2420,https://www.youtube.com/watch?v=6TFokTH1YA0,21,18,14,0.05093068779958988,0.09382788748596313,0.13979513292675705,0.2845537082123101,0.09485123607077002,18
당홍하이 DANG HONG HAI,119002,12339,1770,https://www.youtube.com/watch?v=2jda9n-_pZ4,23,20,20,0.04462542285438136,0.08191366985292103,0.10130854402273669,0.2278476367300391,0.07594921224334637,19
쉬에수런 XUE SU REN,130370,9818,1848,https://www.youtube.com/watch?v=vLIMjAxbN9c,22,23,18,0.04926539255253843,0.06465174878803648,0.10592693469121914,0.21984407603179404,0.07328135867726468,20
센 SEN,176242,11510,1255,https://www.youtube.com/watch?v=vy3Jq0iq178,17,21,22,0.06798853558507373,0.07623729834844294,0.07081532358339748,0.21504115751691416,0.07168038583897139,21
한해리준 HAN HARRY JUNE,152641,10640,1473,https://www.youtube.com/watch?v=Csmftq5Q_ic,18,22,21,0.058355537269960685,0.07028018953192189,0.08372313340043816,0.21235886020232073,0.0707862867341069,22
나윤서 NA YUN SEO,152421,13672,1077,https://www.youtube.com/watch?v=3PvailAbrjs,19,19,24,0.05826574193801183,0.0910410561200734,0.06027591923737344,0.20958271729545866,0.06986090576515289,23
문원준 MUHN WON JUN,76444,5095,1222,https://www.youtube.com/watch?v=BBrq5n9MMpw,24,28,23,0.027254924049475594,0.032312179890991756,0.06886138906980875,0.1284284930102761,0.04280949767009203,24
