trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2606412,148883,17084,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,2,1.0,1.0,0.8260869565217391,2.8260869565217392,0.9420289855072465,1
허씬롱 HE XIN LONG,1667555,85507,20624,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,2,1,0.6355170700270978,0.569368757219542,1.0,2.20488582724664,0.7349619424155467,2
장지아하오 ZHANG JIA HAO,1198698,73489,15771,https://www.youtube.com/watch?v=gFtSBRp1Xd4,3,3,3,0.4534974726887331,0.48770809268193244,0.7615819209039548,1.7027874862746204,0.5675958287582068,3
조우안신 ZHOU AN XIN,828265,54249,7402,https://www.youtube.com/watch?v=IjMO54OGEW4,4,4,4,0.3096880265231806,0.35697492695522187,0.3504298698108573,1.0170928232892598,0.3390309410964199,4
김준서 KIM JUN SEO,531581,36197,3426,https://www.youtube.com/watch?v=_czc_slWvT0,7,5,7,0.1945094065671271,0.23431405857171977,0.1550970277573078,0.5839204928961547,0.19464016429871822,5
정상현 CHUNG SANG HYEON,544548,35774,2970,https://www.youtube.com/watch?v=Y5DEtLE1AFE,6,6,8,0.19954345344855698,0.23143983148739553,0.13269466961434537,0.5636779545502979,0.18789265151676596,6
,775214,29776,1013,https://www.youtube.com/watch?v=YwFlEOd-3N0,5,8,14,0.28909257490702134,0.19068424271250933,0.036551215917465,0.5163280335369956,0.17210934451233187,7
이리오 LEE LEO,251073,24559,4434,https://www.youtube.com/watch?v=RcwGMjOfh9U,12,9,6,0.08561063101255503,0.15523544200584358,0.2046180299680668,0.44546410298646544,0.14848803432882182,8
박동규 PARK DONG GYU,290073,20294,4476,https://www.youtube.com/watch?v=W2bS9tFVHwY,10,10,5,0.10075120542265496,0.12625535095467827,0.20668140506018176,0.433687961437515,0.144562653812505,9
쉬칭위 HSU CHING YU,304355,31639,2118,https://www.youtube.com/watch?v=4m1rcjdjns0,8,7,9,0.10629576141560489,0.20334307263708637,0.0908376320314419,0.4004764660841332,0.13349215536137773,10
유강민 YOO KANG MIN,293769,18416,1602,https://www.youtube.com/watch?v=bQ27CInAK7I,9,11,11,0.10218606601290443,0.11349459808384861,0.06548759518545812,0.2811682592822112,0.0937227530940704,11
쑨지아양 SUN JIA YANG,282987,11755,1287,https://www.youtube.com/watch?v=6eXW3vNlhf8,11,13,12,0.0980002795182968,0.06823401508459605,0.050012281994595925,0.21624657659748878,0.07208219219916293,12
센 SEN,192814,11912,1271,https://www.youtube.com/watch?v=vy3Jq0iq178,13,12,13,0.06299333038286242,0.06930080858870694,0.04922623434045689,0.18152037331202625,0.06050679110400875,13
박준일 PARK JUN IL,93907,5501,1911,https://www.youtube.com/watch?v=sE3mduWPwFE,14,14,10,0.024595669019279,0.02573894136033159,0.08066814050601817,0.13100275088562877,0.04366758362854292,14
전이정 JUN LEE JEONG,60418,5407,658,https://www.youtube.com/watch?v=-iIHjaMZI54,15,15,15,0.01159457423928319,0.025100224230481756,0.01911078359125522,0.05580558206102017,0.018601860687006724,15
이동헌 LEE DONG HEON,53411,3744,416,https://www.youtube.com/watch?v=RuOTm4CtTUU,16,16,17,0.008874317703601904,0.01380036692260651,0.007221812822402358,0.02989649744861077,0.009965499149536924,16
나윤서 NA YUN SEO,36255,3387,487,https://www.youtube.com/watch?v=vI2qHOwgd-I,17,17,16,0.0022140178425846123,0.011374600801793843,0.010709899287644313,0.02429851793202277,0.008099505977340923,17
아오시 AOSHI,30552,1713,269,https://www.youtube.com/watch?v=hh2m0kjYTqc,18,18,18,0.0,0.0,0.0,0.0,0.0,18
