trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2254999,142101,16663,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,929293,59159,11353,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.41022144734213806,0.41503632132026236,0.6803900325027086,1.505647801165109,0.5018826003883697,2
이리오 LEE LEO,795447,69035,9353,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.35067619359881624,0.48468862402144014,0.5600096304321657,1.3953744480524222,0.4651248160174741,3
유메키 YUMEKI,1108059,56257,7705,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.48975065875434814,0.39456943366951125,0.4608161791260383,1.3451362715498978,0.4483787571832993,4
조우안신 ZHOU AN XIN,748813,52842,7245,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.32992971359144907,0.37048451935961635,0.4331286866498134,1.1335429196008788,0.37784763986695963,5
김건우 KIM GEON WOO,461059,24044,6299,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.20191404673808158,0.16738133859933704,0.3761887564704466,0.7454841418078653,0.2484947139359551,6
김준서 KIM JUN SEO,434778,34211,3320,https://www.youtube.com/watch?v=_czc_slWvT0,8,6,9,0.190222185841019,0.23908597221242683,0.19688214758637293,0.6261903056398187,0.20873010187993957,7
정상현 CHUNG SANG HYEON,440226,33490,2872,https://www.youtube.com/watch?v=Y5DEtLE1AFE,7,7,10,0.19264588578269537,0.23400098737569644,0.16991693752257134,0.5965638106809631,0.19885460356032103,8
강우진 KANG WOO JIN,279618,28933,4306,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,7,0.12119478441838542,0.20186190845616758,0.2562296858071506,0.5792863786817036,0.19309545956056787,9
최립우 CHUEI LI YU,364302,22009,3450,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,8,0.15886890443691018,0.15302912758304535,0.20470687372095822,0.5166049057409138,0.17220163524697127,10
쉬칭위 HSU CHING YU,272308,30861,2063,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,15,0.11794272006932992,0.21545948233302772,0.12122306488503672,0.45462526728739433,0.15154175576246479,11
쑨헝위 SUN HENG YU,299210,20544,2656,https://www.youtube.com/watch?v=-ykCaAX8pwM,10,12,12,0.12991085072846686,0.14269694618802453,0.1569158540989527,0.4295236510154441,0.14317455033848137,12
허중싱 HE ZHONG XING,241362,12773,2859,https://www.youtube.com/watch?v=9jJq-39La2E,15,20,11,0.10417549936538033,0.08789054235136469,0.1691344649091128,0.3612005066258578,0.12040016887528593,13
마사토 MASATO,262159,17127,1758,https://www.youtube.com/watch?v=rCvkb23P0ws,13,13,18,0.11342764468238542,0.11859792651103745,0.10286505356927893,0.3348906247627018,0.11163020825423393,14
박준일 PARK JUN IL,196291,15912,2376,https://www.youtube.com/watch?v=NxlXMdwO_Fg,18,16,13,0.08412436499106016,0.11002891600253896,0.14006259780907668,0.3342158788026758,0.11140529293422526,15
장한음 JANG HAN EUM,218413,14722,1969,https://www.youtube.com/watch?v=rlrM1_TEaCY,17,17,16,0.0939659747762593,0.10163622258269271,0.1155651859877212,0.3111673833466732,0.10372246111555773,16
유강민 YOO KANG MIN,234903,16759,1563,https://www.youtube.com/watch?v=bQ27CInAK7I,16,14,21,0.10130202691250079,0.1160025389660766,0.09112796436740099,0.3084325302459784,0.10281084341532613,17
앤드류 ANDREW,121619,16137,2065,https://www.youtube.com/watch?v=IRu5Ikd_LnI,24,15,14,0.050904371957862855,0.11161576980040906,0.12134344528710726,0.2838635870453792,0.09462119568179306,18
쑨지아양 SUN JIA YANG,257354,11424,1251,https://www.youtube.com/watch?v=6eXW3vNlhf8,14,22,26,0.11129000183734962,0.07837647224769025,0.07234862164439629,0.26201509572943615,0.08733836524314538,19
김준민 KIM JUN MIN,127452,13332,1765,https://www.youtube.com/watch?v=05sK6HW1ZbI,23,19,17,0.053499350254448456,0.09183299245362861,0.10328638497652583,0.2486187276846029,0.08287290922820097,20
니안보행 NIAN BO HENG,109202,12183,1685,https://www.youtube.com/watch?v=lt2OZB1rFYE,26,21,19,0.0453803113529077,0.08372945905917202,0.09847116889370411,0.22758093930578382,0.07586031310192794,21
