trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2047745,135835,16090,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
이리오 LEE LEO,726573,66451,8919,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.3528187418102551,0.48811473595679694,0.5530694920535992,1.3940029698206513,0.46466765660688375,2
허씬롱 HE XIN LONG,778409,55459,9810,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.3782108086263272,0.40702049488734454,0.6086008102212527,1.3938321137349243,0.4646107045783081,3
유메키 YUMEKI,1018243,53922,7261,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.49569442913651,0.39568117096778954,0.4497351199750701,1.3411107200793697,0.44703690669312324,4
조우안신 ZHOU AN XIN,695547,51162,7041,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.33762053467553305,0.3753190798695646,0.4360236833904643,1.148963297935562,0.38298776597852063,5
김건우 KIM GEON WOO,412253,22533,6055,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,9,6,0.19884786362467394,0.16410665014091158,0.3745715176067311,0.7375260313723166,0.2458420104574389,6
김준서 KIM JUN SEO,386547,32340,3191,https://www.youtube.com/watch?v=_czc_slWvT0,7,6,9,0.18625567924366557,0.23645847166275655,0.1960735431598629,0.618787694066285,0.20626256468876167,7
정상현 CHUNG SANG HYEON,385174,31641,2745,https://www.youtube.com/watch?v=Y5DEtLE1AFE,8,7,11,0.18558310983749096,0.23130155076505393,0.16827672172016203,0.585161382322707,0.19505379410756898,8
강우진 KANG WOO JIN,255950,27853,4193,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,8,7,0.12228222932510378,0.20335531848966404,0.2585229043315675,0.5841604521463353,0.1947201507154451,9
최립우 CHUEI LI YU,342028,21377,3291,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,10,8,0.16444787342175196,0.15557818010122024,0.2023060143346837,0.522332067857656,0.17411068928588533,10
쑨헝위 SUN HENG YU,277134,19437,2503,https://www.youtube.com/watch?v=-ykCaAX8pwM,10,12,12,0.1326592943654555,0.14126569577855488,0.15319414147709567,0.42711913162110604,0.142373043873702,11
쉬칭위 HSU CHING YU,235320,20691,1958,https://www.youtube.com/watch?v=4m1rcjdjns0,13,11,14,0.11217654334594707,0.15051716760361797,0.11922717357432222,0.3819208845238873,0.12730696150796242,12
허중싱 HE ZHONG XING,221342,12264,2748,https://www.youtube.com/watch?v=9jJq-39La2E,15,19,10,0.10532936551673464,0.08834639163088545,0.16846369585540666,0.36213945300302675,0.12071315100100892,13
마사토 MASATO,230617,16189,1603,https://www.youtube.com/watch?v=rCvkb23P0ws,14,13,16,0.10987276044919603,0.11730335089194813,0.09710190090370832,0.3242780122448525,0.10809267074828416,14
유강민 YOO KANG MIN,205217,15713,1496,https://www.youtube.com/watch?v=bQ27CInAK7I,16,14,21,0.09743047136191631,0.11379162793442817,0.09043315674665005,0.30165525604299454,0.10055175201433152,15
장한음 JANG HAN EUM,186655,13592,1828,https://www.youtube.com/watch?v=rlrM1_TEaCY,17,15,15,0.08833780325018063,0.0981438035795966,0.11112496104705516,0.2976065678768324,0.09920218929227746,16
박준일 PARK JUN IL,148091,13309,1993,https://www.youtube.com/watch?v=NxlXMdwO_Fg,18,16,13,0.06944707740916271,0.09605595148510469,0.1214085384855095,0.2869115673797769,0.0956371891265923,17
쑨지아양 SUN JIA YANG,239194,11018,1198,https://www.youtube.com/watch?v=6eXW3vNlhf8,12,22,26,0.11407423735870777,0.07915394035973028,0.07186039264568402,0.26508857036412203,0.08836285678804068,18
김준민 KIM JUN MIN,108717,12333,1529,https://www.youtube.com/watch?v=05sK6HW1ZbI,23,18,19,0.05015956990827486,0.08885544390834108,0.09248987223434092,0.23150488605095687,0.07716829535031895,19
니안보행 NIAN BO HENG,99881,11709,1602,https://www.youtube.com/watch?v=lt2OZB1rFYE,24,20,17,0.04583122083838495,0.084251840703525,0.09703957619196012,0.2271226377338701,0.07570754591129003,20
나윤서 NA YUN SEO,126731,12795,1031,https://www.youtube.com/watch?v=3PvailAbrjs,20,17,29,0.058983798082221976,0.09226388089652221,0.06145216578373325,0.21269984476247744,0.07089994825415914,21
앤드류 ANDREW,81005,11498,1520,https://www.youtube.com/watch?v=IRu5Ikd_LnI,31,21,20,0.03658473860171204,0.08269517359420418,0.09192894982860704,0.21120886202452327,0.07040295400817442,22
전이정 JUN LEE JEONG,112811,9395,1412,https://www.youtube.com/watch?v=SWYbv9GY6Ts,22,27,22,0.052165031779271835,0.06718014548566538,0.08519788095980056,0.20454305822473778,0.06818101940824593,23
장지아하오 ZHANG JIA HAO,87111,9161,1563,https://www.youtube.com/watch?v=spdXKRl_zH0,29,28,18,0.03957578652166991,0.06545379428385935,0.09460891243377999,0.19963849323930927,0.06654616441310308,24
이첸 YI CHEN,88706,10510,1308,https://www.youtube.com/watch?v=itg-3PBv1HE,28,23,24,0.04035710349388295,0.07540613518657872,0.07871611093798692,0.1944793496184486,0.0648264498728162,25
센 SEN,121920,9412,1038,https://www.youtube.com/watch?v=vy3Jq0iq178,21,26,28,0.05662711096415494,0.06730556416271967,0.06188843876597071,0.18582111389284534,0.061940371297615114,26
당홍하이 DANG HONG HAI,85779,9794,1240,https://www.youtube.com/watch?v=5cX0rCXrxDQ,30,25,25,0.03892330112543934,0.07012379561182182,0.07447803053910876,0.1835251272763699,0.061175042425456634,27
천카이원 CHEN KAI WEN,78045,8567,1336,https://www.youtube.com/watch?v=zWAHdUUfb8E,33,29,23,0.035134771054532984,0.06107151815619789,0.08046120286693674,0.17666749207766763,0.05888916402588921,28
한해리준 HAN HARRY JUNE,78025,6925,908,https://www.youtube.com/watch?v=Csmftq5Q_ic,34,31,30,0.03512497397651151,0.048957549466601746,0.05378622623870365,0.1378687496818169,0.04595624989393896,29
판저이 FAN ZHE YI,90058,6840,822,https://www.youtube.com/watch?v=M7pLgwtPh6s,27,32,33,0.041019385968135,0.048330456081330325,0.048426301028357745,0.13777614307782307,0.04592538102594102,30
김재현 KIM JAE HYUN,99227,6296,672,https://www.youtube.com/watch?v=f5KG8b8PeRU,25,33,38,0.045510856387082556,0.04431705841559323,0.03907759426612652,0.12890550906880233,0.04296850302293411,31
