videoId,title,publishedAt,views,likes,comments,url,trainee_name
TxJfOmvpa_4,[BOYS ll PLANET/9회 직캠] 정상현 CHUNG SANG HYEON ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:00:51Z,44395,6232,1210,https://www.youtube.com/watch?v=TxJfOmvpa_4,정상현 CHUNG SANG HYEON
iYDUgHny2cs,[BOYS ll PLANET/9회 직캠] 김준서 KIM JUN SEO ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:29Z,62313,9189,1945,https://www.youtube.com/watch?v=iYDUgHny2cs,김준서 KIM JUN SEO
nN475XlwW3w,[BOYS ll PLANET/9회 직캠] 강우진 KANG WOO JIN ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:01:01Z,26805,5618,835,https://www.youtube.com/watch?v=nN475XlwW3w,강우진 KANG WOO JIN
ryyeOPdwAWE,[BOYS ll PLANET/9회 직캠] 마사토 MASATO ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:01:05Z,26687,3849,1031,https://www.youtube.com/watch?v=ryyeOPdwAWE,마사토 MASATO
HlGdAGO51WE,[BOYS ll PLANET/9회 직캠] 이상원 LEESANGWON ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:57Z,335962,31909,6114,https://www.youtube.com/watch?v=HlGdAGO51WE,이상원 LEESANGWON
YOLqUmzpYGM,[BOYS ll PLANET/9회 직캠] 전이정 JUNLEEJEONG ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:46Z,47679,5272,1181,https://www.youtube.com/watch?v=YOLqUmzpYGM,전이정 JUNLEEJEONG
wyU1Taqkt98,[BOYS ll PLANET/9회 직캠] 김건우 KIMGEONWOO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:49Z,78747,9400,1736,https://www.youtube.com/watch?v=wyU1Taqkt98,김건우 KIMGEONWOO
gFtSBRp1Xd4,[BOYS ll PLANET/9회 직캠] 장지아하오 ZHANGJIAHAO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:02:04Z,346688,34024,7326,https://www.youtube.com/watch?v=gFtSBRp1Xd4,장지아하오 ZHANGJIAHAO
vI2qHOwgd-I,[BOYS ll PLANET/9회 직캠] 나윤서 NA YUN SEO ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:01:08Z,15325,2197,359,https://www.youtube.com/watch?v=vI2qHOwgd-I,나윤서 NA YUN SEO
RcwGMjOfh9U,[BOYS ll PLANET/9회 직캠] 이리오 LEELEO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:54Z,111638,17113,3277,https://www.youtube.com/watch?v=RcwGMjOfh9U,이리오 LEELEO
