trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,3322900,194938,28397,https://www.youtube.com/watch?v=HlGdAGO51WE,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,1604914,84374,20214,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,2,2,0.4791282755609725,0.42785879138507393,0.7090799203640501,1.6160669873100966,0.5386889957700322,2
장지아하오 ZHANG JIA HAO,1098404,70616,14869,https://www.youtube.com/watch?v=gFtSBRp1Xd4,3,3,3,0.32556082091022925,0.35666456226778304,0.5190557451649602,1.2012811283429725,0.40042704278099084,3
조우안신 ZHOU AN XIN,818979,54100,7392,https://www.youtube.com/watch?v=IjMO54OGEW4,4,4,4,0.24084267908522294,0.27119836891837346,0.25323521046643915,0.7652762584700356,0.2550920861566785,4
정상현 CHUNG SANG HYEON,519008,35091,2952,https://www.youtube.com/watch?v=Y5DEtLE1AFE,6,5,7,0.1498952487501099,0.1728315204454426,0.0953853811149033,0.4181121503104558,0.13937071677015192,5
,772794,29742,1016,https://www.youtube.com/watch?v=YwFlEOd-3N0,5,7,15,0.2268399685897844,0.14515177545718927,0.02655716723549488,0.39854891128246855,0.13284963709415618,6
이리오 LEE LEO,237795,24135,4405,https://www.youtube.com/watch?v=RcwGMjOfh9U,12,8,5,0.06463500783739452,0.11613694461981101,0.14704209328782708,0.3278140457450326,0.10927134858167753,7
박동규 PARK DONG GYU,274943,19723,4338,https://www.youtube.com/watch?v=W2bS9tFVHwY,11,9,6,0.07589781371559202,0.09330594164950375,0.14466012514220705,0.31386388050730285,0.10462129350243428,8
쉬칭위 HSU CHING YU,301442,31610,2119,https://www.youtube.com/watch?v=4m1rcjdjns0,7,6,9,0.08393197687286442,0.15481821098496218,0.0657707622298066,0.3045209500876332,0.10150698336254439,9
장한음 JANG HAN EUM,279003,16587,2072,https://www.youtube.com/watch?v=rlrM1_TEaCY,10,12,10,0.07712875459707909,0.07707792140587645,0.06409982935153584,0.21830650535449136,0.07276883511816379,10
유강민 YOO KANG MIN,283807,18045,1589,https://www.youtube.com/watch?v=bQ27CInAK7I,8,11,12,0.07858526691103572,0.08462270887883837,0.04692832764505119,0.2101363034349253,0.07004543447830842,11
앤드류 ANDREW,152274,18321,2203,https://www.youtube.com/watch?v=IRu5Ikd_LnI,14,10,8,0.0387061174123561,0.08605094025232088,0.0687571103526735,0.1935141680173505,0.06450472267245017,12
쑨지아양 SUN JIA YANG,280116,11734,1287,https://www.youtube.com/watch?v=6eXW3vNlhf8,9,14,13,0.07746620218355572,0.05196485308880908,0.03619169510807736,0.16562275038044216,0.05520758346014739,13
센 SEN,189149,11828,1274,https://www.youtube.com/watch?v=vy3Jq0iq178,13,13,14,0.049886153127832907,0.052451279716009644,0.03572952218430034,0.1380669550281429,0.0460223183427143,14
박준일 PARK JUN IL,88544,5382,1878,https://www.youtube.com/watch?v=sE3mduWPwFE,15,15,11,0.01938398382191984,0.019094832493298696,0.05720278725824801,0.09568160357346656,0.03189386785782219,15
전이정 JUN LEE JEONG,56408,5224,647,https://www.youtube.com/watch?v=-iIHjaMZI54,16,16,17,0.0096407532387995,0.018277221779493494,0.013438566552901024,0.04135654157119402,0.013785513857064674,16
쉬에수런 XUE SU REN,52735,4092,684,https://www.youtube.com/watch?v=vLIMjAxbN9c,18,17,16,0.008527145884685701,0.01241940324767395,0.014753981797497156,0.03570053092985681,0.011900176976618937,17
이동헌 LEE DONG HEON,52755,3714,416,https://www.youtube.com/watch?v=RuOTm4CtTUU,17,18,20,0.008533209632870365,0.010463347236165302,0.0052261092150170645,0.024222666084052734,0.008074222028017579,18
나윤서 NA YUN SEO,34007,3339,481,https://www.youtube.com/watch?v=vI2qHOwgd-I,19,19,18,0.002849052084565032,0.008522815478716248,0.0075369738339021615,0.01890884139718344,0.0063029471323944805,19
염예찬 YEOM YE CHAN,24610,2163,424,https://www.youtube.com/watch?v=kl_v8acZ8UA,22,21,19,0.0,0.0024373078873560126,0.005510523321956769,0.007947831209312781,0.002649277069770927,20
서원 SEO WON,26156,2180,302,https://www.youtube.com/watch?v=ld7dMvnD6xs,21,20,21,0.00046872773467463444,0.00252527866036037,0.00117320819112628,0.004167214586161284,0.001389071528720428,21
아오시 AOSHI,30236,1692,269,https://www.youtube.com/watch?v=hh2m0kjYTqc,20,22,22,0.0017057323643463733,0.0,0.0,0.0017057323643463733,0.0005685774547821244,22
