trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2582163,148446,17082,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,2,1.0,1.0,0.8303946263643996,2.8303946263643995,0.9434648754547998,1
허씬롱 HE XIN LONG,1628332,84761,20516,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,2,1,0.6270198848483806,0.56603066439523,1.0,2.1930505492436105,0.7310168497478702,2
장지아하오 ZHANG JIA HAO,1130616,71543,15350,https://www.youtube.com/watch?v=gFtSBRp1Xd4,3,3,3,0.43239612970433156,0.47595911413969333,0.7448510890502297,1.6532063328942546,0.5510687776314181,3
조우안신 ZHOU AN XIN,822079,54151,7395,https://www.youtube.com/watch?v=IjMO54OGEW4,4,4,4,0.31174774881868705,0.35744463373083474,0.3519533758087618,1.0211457583582837,0.34038191945276125,4
정상현 CHUNG SANG HYEON,525659,35259,2961,https://www.youtube.com/watch?v=Y5DEtLE1AFE,6,5,7,0.19583752391171397,0.22870868824531515,0.1329579690818393,0.5575041812388685,0.1858347270796228,5
,773312,29759,1015,https://www.youtube.com/watch?v=YwFlEOd-3N0,5,7,14,0.29267820581201287,0.19122998296422486,0.03684496468612634,0.5207531534623641,0.1735843844874547,6
이리오 LEE LEO,242962,24291,4429,https://www.youtube.com/watch?v=RcwGMjOfh9U,12,8,5,0.08529345518987817,0.15396933560477002,0.20546253765990022,0.4447253284545484,0.14824177615151612,7
박동규 PARK DONG GYU,280505,19894,4424,https://www.youtube.com/watch?v=W2bS9tFVHwY,11,9,6,0.09997403535883603,0.1240068143100511,0.20521558749444363,0.4291964371633308,0.14306547905444358,8
쉬칭위 HSU CHING YU,302246,31611,2118,https://www.youtube.com/watch?v=4m1rcjdjns0,7,6,8,0.10847550017127279,0.20385008517887565,0.0913221711858547,0.40364775653600315,0.13454925217866773,9
장한음 JANG HAN EUM,281147,16663,2074,https://www.youtube.com/watch?v=rlrM1_TEaCY,9,11,9,0.10022507902792137,0.10198977853492334,0.08914900972983653,0.29136386729268127,0.09712128909756042,10
유강민 YOO KANG MIN,287193,18143,1592,https://www.youtube.com/watch?v=bQ27CInAK7I,8,10,11,0.10258926909535124,0.11207495741056218,0.06534301377981923,0.28000724028573265,0.09333574676191088,11
쑨지아양 SUN JIA YANG,280984,11734,1287,https://www.youtube.com/watch?v=6eXW3vNlhf8,10,13,12,0.10016134052626886,0.06840204429301533,0.05027905368696597,0.21884243850625015,0.07294747950208338,12
센 SEN,189946,11838,1273,https://www.youtube.com/watch?v=vy3Jq0iq178,13,12,13,0.06456240976896162,0.0691107325383305,0.04958759322368746,0.18326073553097955,0.06108691184365985,13
박준일 PARK JUN IL,90240,5419,1887,https://www.youtube.com/watch?v=sE3mduWPwFE,14,14,10,0.0255739984452498,0.025369676320272573,0.07991307354175928,0.13085674830728167,0.04361891610242722,14
전이정 JUN LEE JEONG,57497,5266,654,https://www.youtube.com/watch?v=-iIHjaMZI54,15,15,15,0.012770380288144952,0.02432708688245315,0.019015162740159037,0.056112629910757134,0.018704209970252378,15
이동헌 LEE DONG HEON,52906,3714,417,https://www.youtube.com/watch?v=RuOTm4CtTUU,16,16,18,0.010975144330558037,0.013751277683134583,0.007309724897515682,0.032036146911208305,0.010678715637069435,16
나윤서 NA YUN SEO,34771,3355,482,https://www.youtube.com/watch?v=vI2qHOwgd-I,17,17,16,0.003883747229525864,0.011304940374787053,0.010520077048451622,0.02570876465276454,0.00856958821758818,17
염예찬 YEOM YE CHAN,24839,2167,424,https://www.youtube.com/watch?v=kl_v8acZ8UA,20,19,17,0.0,0.00320954003407155,0.007655455129154936,0.010864995163226487,0.003621665054408829,18
서원 SEO WON,26383,2192,302,https://www.youtube.com/watch?v=ld7dMvnD6xs,19,18,19,0.0006037561138127199,0.0033798977853492333,0.0016298710920136317,0.005613524991175585,0.0018711749970585284,19
아오시 AOSHI,30322,1696,269,https://www.youtube.com/watch?v=hh2m0kjYTqc,18,20,20,0.0021440380647896004,0.0,0.0,0.0021440380647896004,0.0007146793549298668,20
