videoId,title,publishedAt,views,likes,comments,url,trainee_name
6eXW3vNlhf8,[BOYS ll PLANET/4회 직캠] 쑨지아양 SUN JIA YANG ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:29Z,241096,11078,1207,https://www.youtube.com/watch?v=6eXW3vNlhf8,쑨지아양 SUN JIA YANG
dnRlHl2wKvw,[BOYS ll PLANET/4회 직캠] 방준혁 BANG JUN HYUK ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:07Z,49280,3170,490,https://www.youtube.com/watch?v=dnRlHl2wKvw,방준혁 BANG JUN HYUK
hfer1acos3Q,[BOYS ll PLANET/4회 직캠] 유메키 YUMEKI ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:48Z,1029615,54310,7366,https://www.youtube.com/watch?v=hfer1acos3Q,유메키 YUMEKI
M7pLgwtPh6s,[BOYS ll PLANET/4회 직캠] 판저이 FAN ZHE YI ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:12Z,90638,6871,821,https://www.youtube.com/watch?v=M7pLgwtPh6s,판저이 FAN ZHE YI
IjMO54OGEW4,[BOYS ll PLANET/4회 직캠] 조우안신 ZHOU AN XIN ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:51Z,703716,51469,7098,https://www.youtube.com/watch?v=IjMO54OGEW4,조우안신 ZHOU AN XIN
um-CwDseeTo,[BOYS ll PLANET/4회 직캠] 렌쇼 RENSHO ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:27Z,65010,2821,295,https://www.youtube.com/watch?v=um-CwDseeTo,렌쇼 RENSHO
fIk2XvR2w2M,[BOYS ll PLANET/4회 직캠] 김건우 KIM GEON WOO ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:33Z,418306,22757,6115,https://www.youtube.com/watch?v=fIk2XvR2w2M,김건우 KIM GEON WOO
qDR46tsekT8,[BOYS ll PLANET/4회 직캠] 이승백 LEE SEUNG BAEK ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:21Z,19208,678,115,https://www.youtube.com/watch?v=qDR46tsekT8,이승백 LEE SEUNG BAEK
4m1rcjdjns0,[BOYS ll PLANET/4회 직캠] 쉬칭위 HSU CHING YU ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:29Z,238175,20826,1974,https://www.youtube.com/watch?v=4m1rcjdjns0,쉬칭위 HSU CHING YU
fBFMcTu62Ro,[BOYS ll PLANET/4회 직캠] 김다니엘 KIM DANIEL ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:16Z,56590,2520,409,https://www.youtube.com/watch?v=fBFMcTu62Ro,김다니엘 KIM DANIEL
f5KG8b8PeRU,[BOYS ll PLANET/4회 직캠] 김재현 KIM JAE HYUN ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:18Z,100367,6344,691,https://www.youtube.com/watch?v=f5KG8b8PeRU,김재현 KIM JAE HYUN
zkFfkUNCHqA,[BOYS ll PLANET/4회 직캠] 이상원 LEE SANG WON ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:42Z,2074101,136980,16211,https://www.youtube.com/watch?v=zkFfkUNCHqA,이상원 LEE SANG WON
skHA4edV7tA,[BOYS ll PLANET/4회 직캠] 펑진위 PENG JIN YU ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:35:24Z,65034,4166,902,https://www.youtube.com/watch?v=skHA4edV7tA,펑진위 PENG JIN YU
_czc_slWvT0,[BOYS ll PLANET/4회 직캠] 김준서 KIM JUN SEO ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:37Z,392083,32627,3218,https://www.youtube.com/watch?v=_czc_slWvT0,김준서 KIM JUN SEO
xuy7aELIndk,[BOYS ll PLANET/4회 직캠] 이리오 LEE LEO ♬Whiplash - aespa (에스파) @1vs1 계급 배틀,2025-08-04T11:34:40Z,735682,66905,9002,https://www.youtube.com/watch?v=xuy7aELIndk,이리오 LEE LEO
