trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2705070,174395,20844,https://www.youtube.com/watch?v=y1jca7lw12U,1,1,1,1.0,1.0,1.0,3.0,1.0,1
유메키 YUMEKI,1565036,90724,13864,https://www.youtube.com/watch?v=BWpAIk8_uls,3,4,3,0.5770544800652059,0.5191846867296099,0.6641808996872745,1.7604200664820904,0.5868066888273634,2
허씬롱 HE XIN LONG,1280765,84484,16189,https://www.youtube.com/watch?v=nQwpWw6Riq4,4,5,2,0.47159170799228184,0.48332653330958114,0.776040413759923,1.730958655061786,0.5769862183539286,3
,1934551,96381,9071,https://www.youtube.com/watch?v=RuBFU6KCjSc,2,2,6,0.714142245692113,0.5516926312644022,0.43358191003127255,1.6994167869877879,0.5664722623292626,4
이리오 LEE LEO,1000616,91387,13655,https://www.youtube.com/watch?v=_WLyTIGuv2Q,5,3,4,0.3676581722694765,0.5229946155304881,0.6541255713254751,1.5447783591254396,0.5149261197084799,5
조우안신 ZHOU AN XIN,850960,62114,9312,https://www.youtube.com/watch?v=NrW9ZzVzP9c,6,6,5,0.3121367275306691,0.3547773518983559,0.4451768101996632,1.1120908896286883,0.37069696320956275,6
김준서 KIM JUN SEO,592673,48554,6689,https://www.youtube.com/watch?v=2FI7PW4hht8,7,7,7,0.21631385776766365,0.2768548261971394,0.31898003367813327,0.8121487176429363,0.2707162392143121,7
정상현 CHUNG SANG HYEON,531394,40509,3765,https://www.youtube.com/watch?v=zFyKU86euJ4,8,8,11,0.19357973008718724,0.23062424218045155,0.17830165985085397,0.6025056321184927,0.20083521070616425,8
최립우 CHUEI LI YU,422127,26969,5001,https://www.youtube.com/watch?v=YrroxFbj2qk,9,10,8,0.15304235302061278,0.15281664645814538,0.23776762088044262,0.5436266203592008,0.18120887345306694,9
허중싱 HE ZHONG XING,322423,19002,4793,https://www.youtube.com/watch?v=RfTf44Mai8Y,13,17,9,0.11605278944656261,0.1070342893592079,0.22776040413759924,0.45084748294336974,0.1502824943144566,10
