trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,3252399,193433,27900,https://www.youtube.com/watch?v=HlGdAGO51WE,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,1534481,83262,19638,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,3,2,0.46786764573781287,0.4254415929157388,0.7010096623602214,1.5943189010137733,0.5314396336712578,2
조우안신 ZHOU AN XIN,1172953,84571,13862,https://www.youtube.com/watch?v=0kL234mHbEE,3,2,4,0.3558828212166774,0.4322682256491559,0.4919842217638331,1.2801352686296663,0.42671175620988877,3
장지아하오 ZHANG JIA HAO,1006911,67778,14144,https://www.youtube.com/watch?v=gFtSBRp1Xd4,4,4,3,0.30445061061849865,0.3446901939514678,0.502189411211233,1.1513302157811993,0.3837767385937331,4
정상현 CHUNG SANG HYEON,593758,44760,4312,https://www.youtube.com/watch?v=TxJfOmvpa_4,6,5,5,0.17647472436520517,0.22464784692488618,0.14638294792458292,0.5475055192146743,0.18250183973822476,5
,770834,29726,1019,https://www.youtube.com/watch?v=YwFlEOd-3N0,5,7,21,0.23132476305350758,0.14624326593619785,0.027213838526399595,0.404781867516105,0.134927289172035,6
장한음 JANG HAN EUM,345955,22072,3448,https://www.youtube.com/watch?v=ElgDEyBnBaM,7,9,8,0.09971669878817953,0.10632649974706518,0.11511598451127275,0.32115918304651747,0.10705306101550582,7
이리오 LEE LEO,219646,23486,4294,https://www.youtube.com/watch?v=RcwGMjOfh9U,11,8,6,0.06059195270920335,0.11370072334145158,0.1457315528534723,0.32002422890412724,0.10667474296804241,8
박동규 PARK DONG GYU,259460,19121,4247,https://www.youtube.com/watch?v=W2bS9tFVHwY,10,10,7,0.07292450732042154,0.09093658897829976,0.14403068794557233,0.30789178424429364,0.10263059474809788,9
쉬칭위 HSU CHING YU,298844,31553,2115,https://www.youtube.com/watch?v=4m1rcjdjns0,8,6,14,0.08512386761600141,0.15577134691706346,0.06687656063402454,0.3077717751670894,0.10259059172236314,10
앤드류 ANDREW,150203,18208,2196,https://www.youtube.com/watch?v=IRu5Ikd_LnI,15,11,13,0.039081690242060534,0.08617515606339538,0.06980783845402236,0.19506468475947827,0.06502156158649276,11
김건우 KIM GEON WOO,177617,13602,2282,https://www.youtube.com/watch?v=wyU1Taqkt98,13,12,12,0.04757329249533665,0.06215417029554261,0.0729200593493287,0.18264752214020796,0.06088250738006932,12
김준서 KIM JUN SEO,142365,12633,2704,https://www.youtube.com/watch?v=iYDUgHny2cs,17,15,9,0.03665383664677425,0.05710068892145461,0.08819165490536678,0.18194618047359562,0.06064872682453187,13
