trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2437982,146064,16925,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
유메키 YUMEKI,1731474,96168,15090,https://www.youtube.com/watch?v=BWpAIk8_uls,3,3,2,0.7086655051905612,0.6567111808293257,0.8908193014815255,2.256195987501412,0.7520653291671374,2
,1951872,96770,9065,https://www.youtube.com/watch?v=RuBFU6KCjSc,2,2,5,0.7995484675731679,0.6608529931818338,0.5323377164276789,1.9927391771826808,0.6642463923942269,3
이리오 LEE LEO,1059142,94545,14111,https://www.youtube.com/watch?v=_WLyTIGuv2Q,5,4,3,0.43142377039885366,0.645544799686268,0.8325697625989171,1.909538332684039,0.6365127775613463,4
허씬롱 HE XIN LONG,1115043,62415,13124,https://www.youtube.com/watch?v=z5wuHjWSaYE,4,5,4,0.45447501623661124,0.4244876055233338,0.7738442315701791,1.6528068533301243,0.5509356177767081,5
정상현 CHUNG SANG HYEON,543465,41204,3822,https://www.youtube.com/watch?v=zFyKU86euJ4,6,6,9,0.21878003773079183,0.27855408092358286,0.22038436365799965,0.7177184823123743,0.2392394941041248,6
장지아하오 ZHANG JIA HAO,366574,31400,4988,https://www.youtube.com/watch?v=n1ibOjvf4n0,9,8,7,0.1458375514159356,0.21110170832559325,0.2897602189563872,0.6466994786979161,0.21556649289930538,7
김준서 KIM JUN SEO,481943,35287,3374,https://www.youtube.com/watch?v=_czc_slWvT0,7,7,12,0.1934109254352958,0.23784460635582433,0.19372880347474267,0.6249843352658628,0.20832811175528762,8
강우진 KANG WOO JIN,302189,29627,4418,https://www.youtube.com/watch?v=Zs7ssp7azqI,13,10,8,0.11928785707658526,0.1989033141378907,0.255845778544654,0.57403694975913,0.19134564991971,9
허중싱 HE ZHONG XING,349290,19970,5091,https://www.youtube.com/watch?v=RfTf44Mai8Y,10,15,6,0.13871034916445882,0.13246231432365305,0.2958886178378057,0.5670612813259175,0.18902042710863917,10
최립우 CHUEI LI YU,381455,22371,3565,https://www.youtube.com/watch?v=ay3GFkTcBvk,8,12,10,0.1519738564786656,0.1489814031249355,0.2050931159635866,0.5060483755671876,0.1686827918557292,11
박준일 PARK JUN IL,301278,23599,3493,https://www.youtube.com/watch?v=RxjiwVvskz4,14,11,11,0.11891219859179614,0.15743014991709495,0.2008091866484203,0.47715153515731135,0.15905051171910378,12
장한음 JANG HAN EUM,329455,22095,3161,https://www.youtube.com/watch?v=rtWyebYZ6p0,11,13,13,0.1305312206838964,0.14708249912278892,0.18105551258404237,0.45866923239072765,0.15288974413024256,13
쉬칭위 HSU CHING YU,290268,31379,2096,https://www.youtube.com/watch?v=4m1rcjdjns0,15,9,21,0.11437213282063441,0.21095722649934295,0.11768905813054084,0.4430184174505182,0.1476728058168394,14
쑨헝위 SUN HENG YU,313799,20994,2741,https://www.youtube.com/watch?v=-ykCaAX8pwM,12,14,15,0.12407533787614816,0.13950752337509545,0.15606592491223895,0.41964878616348256,0.13988292872116084,15
센 SEN,270870,18179,2430,https://www.youtube.com/watch?v=pmk_LXqOkAg,18,16,16,0.10637320495242415,0.12014007857059313,0.13756173023145118,0.3640750137544685,0.12135833791815616,16
박동규 PARK DONG GYU,163249,15009,3034,https://www.youtube.com/watch?v=W2bS9tFVHwY,20,20,14,0.06199478366648454,0.09833020289376458,0.17349913726423513,0.33382412382448423,0.11127470794149474,17
마사토 MASATO,284477,17705,1828,https://www.youtube.com/watch?v=rCvkb23P0ws,17,18,22,0.11198416543818232,0.1168789173495153,0.10174332123519962,0.33060640402289726,0.11020213467429908,18
전이정 JUN LEE JEONG,198251,15572,2257,https://www.youtube.com/watch?v=-iIHjaMZI54,19,19,18,0.07642815170664825,0.10220369185466505,0.12726840007139884,0.3059002436327121,0.10196674787757071,19
앤드류 ANDREW,141621,17734,2162,https://www.youtube.com/watch?v=IRu5Ikd_LnI,23,17,20,0.05307629660938321,0.11707843987147998,0.12161599333610995,0.29177072981697316,0.09725690993899105,20
쑨지아양 SUN JIA YANG,285885,13189,1529,https://www.youtube.com/watch?v=olK3wOkMG7s,16,23,25,0.11256476603816377,0.08580844461873999,0.08395311477360623,0.28232632543051,0.09410877514350334,21
김건우 KIM GEON WOO,123851,13682,2371,https://www.youtube.com/watch?v=6TFokTH1YA0,24,21,17,0.0457486881849015,0.0892003274921395,0.13405128815374545,0.26900030383078644,0.08966676794359547,22
조우안신 ZHOU AN XIN,90311,9897,2202,https://www.youtube.com/watch?v=NrW9ZzVzP9c,28,27,19,0.03191818809727534,0.06315919833226692,0.1239959540667579,0.21907334049630017,0.07302444683210006,23
당홍하이 DANG HONG HAI,116264,12209,1747,https://www.youtube.com/watch?v=2jda9n-_pZ4,26,24,24,0.04262012515076853,0.07906595939372674,0.09692390075563753,0.21860998530013281,0.07286999510004427,24
쉬에수런 XUE SU REN,122737,9506,1776,https://www.youtube.com/watch?v=vLIMjAxbN9c,25,28,23,0.045289320948836635,0.060469084329225924,0.09864937228535729,0.20440777756341985,0.06813592585447328,25
나윤서 NA YUN SEO,151161,13650,1076,https://www.youtube.com/watch?v=3PvailAbrjs,21,22,28,0.05701019556096203,0.08898016470928193,0.05700005949901826,0.20299041976926221,0.06766347325642073,26
한해리준 HAN HARRY JUNE,146747,10382,1446,https://www.youtube.com/watch?v=Csmftq5Q_ic,22,26,26,0.05519004566869066,0.06649604050995205,0.07901469625751176,0.20070078243615447,0.06690026081205148,27
김준민 KIM JUN MIN,75995,10646,1433,https://www.youtube.com/watch?v=hLRnAZLVBQs,29,25,27,0.026014865519623103,0.06831238346852704,0.07824120902005118,0.1725684580082013,0.0575228193360671,28
타츠키 TATSUKI,111250,7244,1048,https://www.youtube.com/watch?v=8zAqKo_Qnoo,27,29,29,0.04055256023009598,0.04490632761598107,0.05533408698756471,0.14079297483364175,0.04693099161121392,29
유강민 YOO KANG MIN,49469,6469,923,https://www.youtube.com/watch?v=-5ySTLq99KA,32,30,30,0.015076647114006783,0.03957426021864916,0.04789670970428988,0.10254761703694582,0.03418253901231527,30
김태조 KIM TAE JO,66597,5788,840,https://www.youtube.com/watch?v=HIpVaFMjOMg,31,31,32,0.022139521458099234,0.03488892099596139,0.04295829118819539,0.09998673364225602,0.03332891121408534,31
김인후 KIM IN HU,66833,4210,656,https://www.youtube.com/watch?v=CM2IBT37mVo,30,32,33,0.022236838035937033,0.024032143766297205,0.03201047182721485,0.07827945362944909,0.026093151209816364,32
판저이 FAN ZHE YI,36301,3052,845,https://www.youtube.com/watch?v=KaebVDNJX5c,34,33,31,0.009646711957362143,0.0160650030616387,0.043255786279526386,0.06896750129852723,0.022989167099509076,33
자오광쉬 ZHAO GUANG XU,40444,3017,543,https://www.youtube.com/watch?v=CfvKiHxyKn8,33,34,34,0.011355112728472316,0.015824200017888226,0.02528708276313441,0.052466395509494945,0.017488798503164982,34
김시환 KIM SI HWAN,29718,2447,498,https://www.youtube.com/watch?v=0_GrB1cHkkY,35,37,35,0.006932156737420492,0.011902550448237665,0.02260962694115547,0.04144433412681363,0.013814778042271209,35
