videoId,title,publishedAt,views,likes,comments,url,trainee_name
TxJfOmvpa_4,[BOYS ll PLANET/9회 직캠] 정상현 CHUNG SANG HYEON ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:00:51Z,86663,9981,1383,https://www.youtube.com/watch?v=TxJfOmvpa_4,정상현 CHUNG SANG HYEON
HlGdAGO51WE,[BOYS ll PLANET/9회 직캠] 이상원 LEE SANG WON ♬Chains - Love Is @데뷔 콘셉트 배틀,2025-09-12T09:01:57Z,715899,45811,10922,https://www.youtube.com/watch?v=HlGdAGO51WE,이상원 LEE SANG WON
YOLqUmzpYGM,[BOYS ll PLANET/9회 직캠] 전이정 JUN LEE JEONG ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:46Z,108800,8021,1837,https://www.youtube.com/watch?v=YOLqUmzpYGM,전이정 JUN LEE JEONG
wyU1Taqkt98,[BOYS ll PLANET/9회 직캠] 김건우 KIM GEON WOO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:49Z,182117,13741,2298,https://www.youtube.com/watch?v=wyU1Taqkt98,김건우 KIM GEON WOO
gFtSBRp1Xd4,[BOYS ll PLANET/9회 직캠] 장지아하오 ZHANG JIA HAO ♬Chains - Love Is @데뷔 콘셉트 배틀,2025-09-12T09:02:04Z,855178,55017,12327,https://www.youtube.com/watch?v=gFtSBRp1Xd4,장지아하오 ZHANG JIA HAO
vI2qHOwgd-I,[BOYS ll PLANET/9회 직캠] 나윤서 NA YUN SEO ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:01:08Z,31881,3259,477,https://www.youtube.com/watch?v=vI2qHOwgd-I,나윤서 NA YUN SEO
RcwGMjOfh9U,[BOYS ll PLANET/9회 직캠] 이리오 LEE LEO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:54Z,223908,23659,4337,https://www.youtube.com/watch?v=RcwGMjOfh9U,이리오 LEE LEO
cmvooK5_wtg,[BOYS ll PLANET/9회 직캠] 리즈하오 LI ZI HAO ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:32Z,46394,4215,721,https://www.youtube.com/watch?v=cmvooK5_wtg,리즈하오 LI ZI HAO
9W2p6n50tyI,[BOYS ll PLANET/9회 직캠] 유강민 YOO KANG MIN ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:40Z,149952,13262,2440,https://www.youtube.com/watch?v=9W2p6n50tyI,유강민 YOO KANG MIN
cUFKeWurUSw,[BOYS ll PLANET/9회 직캠] 쑨헝위 SUN HENG YU ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:36Z,42581,4541,1026,https://www.youtube.com/watch?v=cUFKeWurUSw,쑨헝위 SUN HENG YU
