trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2597947,148744,17080,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,2,1.0,1.0,0.8268247098170372,2.8268247098170374,0.9422749032723458,1
허씬롱 HE XIN LONG,1652686,85280,20601,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,2,1,0.6318328725698915,0.5683778122364591,1.0,2.2002106848063505,0.7334035616021168,2
장지아하오 ZHANG JIA HAO,1170466,72856,15536,https://www.youtube.com/watch?v=gFtSBRp1Xd4,3,3,3,0.44401432066798624,0.483881498408553,0.7508853039543577,1.6787811230308969,0.5595937076769656,3
조우안신 ZHOU AN XIN,826054,54212,7399,https://www.youtube.com/watch?v=IjMO54OGEW4,4,4,4,0.3098702306309927,0.35708261922250334,0.3506787330316742,1.01763158288517,0.33921052762839005,4
정상현 CHUNG SANG HYEON,537928,35571,2966,https://www.youtube.com/watch?v=Y5DEtLE1AFE,6,5,7,0.19764882113887636,0.2303041432030251,0.1326480424945898,0.5606010068364913,0.18686700227883044,5
,774564,29773,1014,https://www.youtube.com/watch?v=YwFlEOd-3N0,5,7,14,0.2898155310386301,0.19087162327593243,0.036641746999803264,0.5173289013143658,0.1724429671047886,6
이리오 LEE LEO,248350,24478,4433,https://www.youtube.com/watch?v=RcwGMjOfh9U,11,8,6,0.08486187612902622,0.15486003427731984,0.20480031477473934,0.4445222251810854,0.14817407506036182,7
박동규 PARK DONG GYU,286679,20154,4469,https://www.youtube.com/watch?v=W2bS9tFVHwY,9,9,5,0.09979053374556666,0.12545227019233385,0.20657092268345464,0.4318137266213552,0.14393790887378508,8
쉬칭위 HSU CHING YU,303529,31632,2118,https://www.youtube.com/watch?v=4m1rcjdjns0,7,6,9,0.10635339426472204,0.20351478549470878,0.09094038953373992,0.40080856929317077,0.13360285643105693,9
유강민 YOO KANG MIN,291542,18335,1601,https://www.youtube.com/watch?v=bQ27CInAK7I,8,11,11,0.10168461034524931,0.11308115019451019,0.06551249262246704,0.28027825316222654,0.09342608438740885,10
앤드류 ANDREW,154298,18434,2210,https://www.youtube.com/watch?v=IRu5Ikd_LnI,13,10,8,0.048229819301275415,0.1137544546913681,0.09546527641156798,0.2574495504042115,0.08581651680140384,11
쑨지아양 SUN JIA YANG,282292,11747,1287,https://www.youtube.com/watch?v=6eXW3vNlhf8,10,13,12,0.09808185308695927,0.06827579640360183,0.05006885697422782,0.2164265064647889,0.0721421688215963,12
센 SEN,191746,11884,1271,https://www.youtube.com/watch?v=vy3Jq0iq178,12,12,13,0.06281533863191817,0.0692075410103648,0.049281920125909894,0.1813047997681929,0.0604349332560643,13
박준일 PARK JUN IL,92555,5466,1901,https://www.youtube.com/watch?v=sE3mduWPwFE,14,14,10,0.024181706717642762,0.0255583666585054,0.0802675585284281,0.13000763190457626,0.04333587730152542,14
전이정 JUN LEE JEONG,59381,5351,655,https://www.youtube.com/watch?v=-iIHjaMZI54,15,15,15,0.011260855983965588,0.024776245273266412,0.01898485146566988,0.05502195272290188,0.01834065090763396,15
김태조 KIM TAE JO,48948,3708,476,https://www.youtube.com/watch?v=RmYFymTqIW0,17,17,17,0.007197335283885587,0.013602111047634593,0.010180995475113122,0.0309804418066333,0.010326813935544433,16
이동헌 LEE DONG HEON,53215,3730,417,https://www.youtube.com/watch?v=RuOTm4CtTUU,16,16,18,0.008859277469953004,0.013751734269158574,0.007279165846940783,0.02989017758605236,0.00996339252868412,17
나윤서 NA YUN SEO,35763,3379,485,https://www.youtube.com/watch?v=vI2qHOwgd-I,18,18,16,0.0020619456135554035,0.011364563780298702,0.010623647452291954,0.02405015684614606,0.008016718948715354,18
아오시 AOSHI,30469,1708,269,https://www.youtube.com/watch?v=hh2m0kjYTqc,19,19,19,0.0,0.0,0.0,0.0,0.0,19
