trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2184029,140111,16579,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,859111,57511,10699,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.39146789783009284,0.409164389636772,0.6443261553351076,1.4449584428019724,0.48165281426732415,2
이리오 LEE LEO,772018,68225,9239,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.35146626272944226,0.4858013476202057,0.5560125816598113,1.3932801920094593,0.46442673066981977,3
유메키 YUMEKI,1078061,55573,7595,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.4920311808182485,0.3953019270110585,0.4565690781514638,1.3439021859807707,0.4479673953269236,4
조우안신 ZHOU AN XIN,732484,52317,7172,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.3333083781455019,0.37201184532410125,0.4309823372852649,1.136302560754868,0.3787675202516227,5
김건우 KIM GEON WOO,443520,23493,6263,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.20058780949791388,0.16583453741720433,0.375998064360029,0.7424204112751472,0.24747347042504908,6
김준서 KIM JUN SEO,415778,33461,3283,https://www.youtube.com/watch?v=_czc_slWvT0,7,6,9,0.18784596616995125,0.23713537717629218,0.19574159206387612,0.6207229354101196,0.20690764513670654,7
정상현 CHUNG SANG HYEON,413616,32669,2838,https://www.youtube.com/watch?v=Y5DEtLE1AFE,8,7,10,0.18685296403329726,0.23147022217135663,0.1688240987176385,0.5871472849222924,0.19571576164076412,8
강우진 KANG WOO JIN,268858,28472,4244,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,7,0.1203659134792921,0.20144919242929285,0.2538712799419308,0.5756863858505158,0.19189546195017193,9
최립우 CHUEI LI YU,353933,21734,3337,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,8,0.1594406853460075,0.15325245704639417,0.19900798451488022,0.5117011269072819,0.17056704230242728,10
쉬칭위 HSU CHING YU,261638,30443,2041,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,14,0.11704978238463813,0.21554770318021202,0.12061456569078151,0.45321205125563163,0.1510706837518772,11
쑨헝위 SUN HENG YU,290215,20135,2629,https://www.youtube.com/watch?v=-ykCaAX8pwM,10,12,12,0.13017513948878304,0.14181485243415687,0.15618195015727074,0.4281719420802107,0.14272398069340356,12
허중싱 HE ZHONG XING,233175,12595,2800,https://www.youtube.com/watch?v=9jJq-39La2E,15,20,11,0.10397678524514568,0.08788143231141185,0.1665255262521171,0.35838374380867466,0.11946124793622488,13
마사토 MASATO,248508,16783,1680,https://www.youtube.com/watch?v=rCvkb23P0ws,14,13,17,0.11101920049089764,0.1178380852920559,0.09877812726832809,0.32763541305128163,0.10921180435042721,14
박준일 PARK JUN IL,172745,14712,2212,https://www.youtube.com/watch?v=NxlXMdwO_Fg,18,15,13,0.07622141100000183,0.10302427719202872,0.13095814178562787,0.31020382997765844,0.10340127665921948,15
유강민 YOO KANG MIN,221213,16318,1545,https://www.youtube.com/watch?v=bQ27CInAK7I,16,14,21,0.09848266334012482,0.11451195261870359,0.0906121461408178,0.3036067620996462,0.10120225403321541,16
장한음 JANG HAN EUM,201925,14189,1912,https://www.youtube.com/watch?v=rlrM1_TEaCY,17,17,16,0.08962372475928196,0.09928327205619376,0.11281151705782724,0.30171851387330295,0.10057283795776766,17
쑨지아양 SUN JIA YANG,249661,11296,1225,https://www.youtube.com/watch?v=6eXW3vNlhf8,13,22,26,0.11154877101058407,0.07858971974649862,0.07125574643116381,0.2613942371882465,0.08713141239608217,18
앤드류 ANDREW,106445,14560,1923,https://www.youtube.com/watch?v=IRu5Ikd_LnI,24,16,15,0.04576995787319335,0.10193702522138454,0.1134768932978466,0.26118387639242446,0.08706129213080815,19
김준민 KIM JUN MIN,118942,12820,1660,https://www.youtube.com/watch?v=05sK6HW1ZbI,23,19,18,0.0515098041737322,0.0894908513469049,0.09756835228647472,0.23856900780711182,0.07952300260237061,20
니안보행 NIAN BO HENG,105091,11985,1654,https://www.youtube.com/watch?v=lt2OZB1rFYE,26,21,19,0.045148068468461845,0.08351811848185291,0.0972054197919187,0.22587160674223344,0.07529053558074449,21
나윤서 NA YUN SEO,134103,13117,1048,https://www.youtube.com/watch?v=3PvailAbrjs,20,18,30,0.05847322017456996,0.09161528447375573,0.06054923784176143,0.2106377424900871,0.07021258083002903,22
전이정 JUN LEE JEONG,122515,9817,1486,https://www.youtube.com/watch?v=SWYbv9GY6Ts,22,27,22,0.053150875697443915,0.06801047195319095,0.08704330994435035,0.2082046575949852,0.06940155253166173,23
장지아하오 ZHANG JIA HAO,94303,9468,1636,https://www.youtube.com/watch?v=spdXKRl_zH0,28,28,20,0.040193162339773915,0.06551408420480394,0.09611662230825066,0.20182386885282852,0.06727462295094284,24
