videoId,title,publishedAt,views,likes,comments,url,trainee_name
gFtSBRp1Xd4,[BOYS ll PLANET/9회 직캠] 장지아하오 ZHANG JIA HAO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:02:04Z,946076,57558,13404,https://www.youtube.com/watch?v=gFtSBRp1Xd4,장지아하오 ZHANG JIA HAO
vI2qHOwgd-I,[BOYS ll PLANET/9회 직캠] 나윤서 NA YUN SEO ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:01:08Z,34771,3355,482,https://www.youtube.com/watch?v=vI2qHOwgd-I,나윤서 NA YUN SEO
RcwGMjOfh9U,[BOYS ll PLANET/9회 직캠] 이리오 LEE LEO ♬Chains - Love Is @데뷔 콘셉트 배틀,2025-09-12T09:01:54Z,242962,24291,4429,https://www.youtube.com/watch?v=RcwGMjOfh9U,이리오 LEE LEO
sE3mduWPwFE,[BOYS ll PLANET/9회 직캠] 박준일 PARK JUN IL ♬Lucky MACHO - 777 (Triple 7) @데뷔 콘셉트 배틀,2025-09-12T09:00:23Z,90240,5419,1887,https://www.youtube.com/watch?v=sE3mduWPwFE,박준일 PARK JUN IL
WKhO7vc1eCQ,[BOYS ll PLANET/9회 직캠] 허씬롱 HE XIN LONG ♬Lucky MACHO - 777 (Triple 7) @데뷔 콘셉트 배틀,2025-09-12T09:00:10Z,381420,20238,6763,https://www.youtube.com/watch?v=WKhO7vc1eCQ,허씬롱 HE XIN LONG
ld7dMvnD6xs,[BOYS ll PLANET/7회 직캠] 서원 SEO WON ♬FAMOUS - ALLDAY PROJECT @계급 쟁탈 포지션 배틀,2025-08-29T07:41:17Z,26383,2192,302,https://www.youtube.com/watch?v=ld7dMvnD6xs,서원 SEO WON
W2bS9tFVHwY,[BOYS ll PLANET/7회 직캠] 박동규 PARK DONG GYU ♬Bad - Christopher @계급 쟁탈 포지션 배틀,2025-08-29T07:39:52Z,280505,19894,4424,https://www.youtube.com/watch?v=W2bS9tFVHwY,박동규 PARK DONG GYU
-iIHjaMZI54,[BOYS ll PLANET/6회 직캠] 전이정 JUN LEE JEONG ♬HOT 뜨거 - 원타임 (1TYM) @계급 쟁탈 포지션 배틀,2025-08-29T07:38:13Z,57497,5266,654,https://www.youtube.com/watch?v=-iIHjaMZI54,전이정 JUN LEE JEONG
kl_v8acZ8UA,[BOYS ll PLANET/7회 직캠] 염예찬 YEOM YE CHAN ♬Smoke  - 다이나믹 듀오 & 이영지 @계급 쟁탈 포지션 배틀,2025-08-29T07:39:35Z,24839,2167,424,https://www.youtube.com/watch?v=kl_v8acZ8UA,염예찬 YEOM YE CHAN
YwFlEOd-3N0,[BOYS ll PLANET/7회 직캠 프리뷰] ♬Smoke (Prod. by Dynamicduo & Padi) - 다이나믹 듀오 & 이영지 @계급 쟁탈 포지션 배틀,2025-08-25T11:21:27Z,341817,10694,385,https://www.youtube.com/watch?v=YwFlEOd-3N0,
