trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
장지아하오 ZHANG JIA HAO,1087002,61056,13920,https://www.youtube.com/watch?v=gFtSBRp1Xd4,1,1,1,1.0,1.0,1.0,3.0,1.0,1
이상원 LEE SANG WON,834979,48438,11960,https://www.youtube.com/watch?v=HlGdAGO51WE,2,2,2,0.7536123776973072,0.7759985797976212,0.8510185466707206,2.380629504165649,0.7935431680552164,2
유메키 YUMEKI,521452,31055,4653,https://www.youtube.com/watch?v=RBj_YcPEdPo,3,3,4,0.44709601983434877,0.4674063554056453,0.2956065673456978,1.210108942585692,0.40336964752856397,3
허씬롱 HE XIN LONG,445565,21273,6792,https://www.youtube.com/watch?v=WKhO7vc1eCQ,4,4,3,0.37290589633893584,0.29375110953310846,0.45819397993311034,1.1248509858051545,0.3749503286017182,4
김건우 KIM GEON WOO,247586,15766,2405,https://www.youtube.com/watch?v=wyU1Taqkt98,5,5,8,0.1793538194417288,0.19598792827977987,0.12473396169048342,0.5000757094119921,0.1666919031373307,5
유강민 YOO KANG MIN,205603,14953,2678,https://www.youtube.com/watch?v=9W2p6n50tyI,6,6,7,0.1383095832127578,0.1815551216048287,0.1454849498327759,0.4653496546503624,0.1551165515501208,6
김준서 KIM JUN SEO,189168,13752,2836,https://www.youtube.com/watch?v=iYDUgHny2cs,7,7,5,0.12224207916533056,0.16023433339250842,0.15749467923380966,0.4399710917916486,0.14665703059721621,7
김준민 KIM JUN MIN,178740,13177,2752,https://www.youtube.com/watch?v=mu4lQfZ3Tfg,8,8,6,0.1120472551795337,0.15002662879460324,0.15110975980541197,0.4131836437795489,0.13772788125984964,8
정상현 CHUNG SANG HYEON,126999,11102,1411,https://www.youtube.com/watch?v=TxJfOmvpa_4,9,9,10,0.061463213383492754,0.11319012959346707,0.04917908178777744,0.22383242476473728,0.07461080825491243,9
최립우 CHUEI LI YU,110450,7796,1391,https://www.youtube.com/watch?v=wwibOzhDbnk,10,10,11,0.04528425844093885,0.054500266287946034,0.047658862876254184,0.14744338760513906,0.04914779586837969,10
박준일 PARK JUN IL,102450,5685,1955,https://www.youtube.com/watch?v=sE3mduWPwFE,11,11,9,0.03746314299345373,0.017024676016332327,0.0905290361812101,0.14501685519099616,0.04833895173033206,11
리즈하오 LI ZI HAO,64130,4726,764,https://www.youtube.com/watch?v=cmvooK5_wtg,12,12,12,0.0,0.0,0.0,0.0,0.0,12
