trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2161345,139399,16518,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,843463,57076,10399,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.3883630051794234,0.4081484463743943,0.6285211267605634,1.4250325783143811,0.47501085943812704,2
이리오 LEE LEO,764837,67914,9199,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.35187220376111533,0.4860669762894158,0.5556702282661486,1.3936094083166797,0.4645364694388932,3
유메키 YUMEKI,1067412,55229,7513,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.4922990884957395,0.39486965649129363,0.45331471588149586,1.340483460868529,0.4468278202895097,4
조우안신 ZHOU AN XIN,726965,52150,7247,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.33429557985408503,0.3727335470976462,0.43716610004856726,1.1441952270002984,0.38139840900009947,5
김건우 KIM GEON WOO,437938,23295,6212,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.2001564037351254,0.165283908723597,0.3743322000971345,0.739772512555857,0.246590837518619,6
김준서 KIM JUN SEO,410532,33253,3270,https://www.youtube.com/watch?v=_czc_slWvT0,7,6,9,0.18743711363172258,0.23687578184537075,0.195726080621661,0.6200389760987544,0.2066796586995848,7
정상현 CHUNG SANG HYEON,404666,32356,2810,https://www.youtube.com/watch?v=Y5DEtLE1AFE,8,7,10,0.1847146676072549,0.23042690554588982,0.16779990286546867,0.5829414760186133,0.19431382533953778,8
강우진 KANG WOO JIN,265782,28321,4228,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,7,0.1202577644940316,0.20141774627230505,0.25388538125303545,0.5755608920193721,0.19185363067312403,9
최립우 CHUEI LI YU,350436,21659,3310,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,8,0.15954619711511686,0.1535220785943319,0.19815444390480816,0.5112227196142569,0.1704075732047523,10
쉬칭위 HSU CHING YU,258290,30300,2024,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,14,0.11678068205023484,0.21564553467439285,0.12008256435162701,0.4525087810762547,0.15083626035875156,11
쑨헝위 SUN HENG YU,287305,20005,2594,https://www.youtube.com/watch?v=-ykCaAX8pwM,10,12,12,0.13024671877030464,0.141630839576114,0.15468674113647402,0.42656429948289265,0.1421880998276309,12
허중싱 HE ZHONG XING,230698,12521,2782,https://www.youtube.com/watch?v=9jJq-39La2E,15,20,11,0.10397506822358772,0.08782549930262988,0.16610004856726565,0.3579006160934832,0.11930020536449441,13
마사토 MASATO,243720,16625,1650,https://www.youtube.com/watch?v=rCvkb23P0ws,14,13,17,0.1100186570627657,0.11733072598386703,0.09737736765420107,0.3247267507008338,0.10824225023361127,14
박준일 PARK JUN IL,166431,14389,2152,https://www.youtube.com/watch?v=NxlXMdwO_Fg,18,15,13,0.07414836541853083,0.1012552662228421,0.1278533268576979,0.30325695849907086,0.10108565283302362,15
유강민 YOO KANG MIN,216833,16174,1528,https://www.youtube.com/watch?v=bQ27CInAK7I,16,14,21,0.09754023799357678,0.11408831437732757,0.08997085964060224,0.3015994120115066,0.10053313733716886,16
장한음 JANG HAN EUM,196947,13992,1869,https://www.youtube.com/watch?v=rlrM1_TEaCY,17,17,15,0.08831102530306124,0.09840108128316102,0.11067265662943176,0.29738476321565405,0.09912825440521801,17
쑨지아양 SUN JIA YANG,247406,11216,1213,https://www.youtube.com/watch?v=6eXW3vNlhf8,13,22,26,0.11172935192232722,0.07844335485355228,0.07084749878581836,0.26102020556169786,0.08700673518723262,18
앤드류 ANDREW,100784,13996,1803,https://www.youtube.com/watch?v=IRu5Ikd_LnI,26,16,16,0.04368119627972599,0.09842983881403942,0.10666585721223895,0.24877689230600436,0.08292563076866812,19
김준민 KIM JUN MIN,116429,12683,1610,https://www.youtube.com/watch?v=05sK6HW1ZbI,23,19,20,0.05094213525906399,0.08899017930320503,0.09494900437105391,0.23488131893332292,0.0782937729777743,20
니안보행 NIAN BO HENG,103721,11916,1634,https://www.youtube.com/watch?v=lt2OZB1rFYE,25,21,18,0.04504427571611562,0.08347592275727206,0.0964060223409422,0.2249262208143299,0.07497540693810996,21
나윤서 NA YUN SEO,132353,13054,1049,https://www.youtube.com/watch?v=3PvailAbrjs,19,18,29,0.05833255982326842,0.09165744029217651,0.060891209324915006,0.21088120944035996,0.07029373648011998,22
전이정 JUN LEE JEONG,119657,9696,1462,https://www.youtube.com/watch?v=SWYbv9GY6Ts,22,27,22,0.05244026955278742,0.06751549311976074,0.08596406022340942,0.20591982289595756,0.06863994096531918,23
장지아하오 ZHANG JIA HAO,92271,9377,1616,https://www.youtube.com/watch?v=spdXKRl_zH0,28,28,19,0.03973026157016355,0.06522208003220843,0.09531325886352598,0.20026560046589797,0.06675520015529933,24
이첸 YI CHEN,91029,10604,1317,https://www.youtube.com/watch?v=itg-3PBv1HE,29,24,24,0.03915384186979041,0.07404345262915726,0.07716124332200097,0.19035853782094864,0.06345284594031621,25
센 SEN,131685,9875,1077,https://www.youtube.com/watch?v=vy3Jq0iq178,20,26,28,0.058022536989251305,0.06880239262656908,0.06259106362311802,0.18941599323893837,0.06313866441297945,26
당홍하이 DANG HONG HAI,89993,10085,1308,https://www.youtube.com/watch?v=5cX0rCXrxDQ,30,25,25,0.03867302801344051,0.07031216299768502,0.07661486158329286,0.1856000525944184,0.06186668419813946,27
천카이원 CHEN KAI WEN,81643,8713,1361,https://www.youtube.com/watch?v=zWAHdUUfb8E,33,29,23,0.03479774258822656,0.06044832990639424,0.07983244293346285,0.17507851542808367,0.05835950514269456,28
한해리준 HAN HARRY JUNE,88272,7562,1031,https://www.youtube.com/watch?v=Csmftq5Q_ic,31,31,30,0.03787430152041139,0.052173350396134986,0.059798445847498785,0.14984609776404517,0.049948699254681726,29
