trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2241485,141764,16638,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,911572,58769,11230,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.4047947145893464,0.41326801128289964,0.6740204942736588,1.4920832201459049,0.4973610733819683,2
이리오 LEE LEO,790508,68848,9331,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.35061227357782504,0.48452136045188154,0.5595539481615431,1.3946875821912497,0.46489586073041655,3
유메키 YUMEKI,1102264,56134,7688,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.490139309525653,0.39463991573172713,0.4605183845690175,1.3452976098263976,0.44843253660879917,4
조우안신 ZHOU AN XIN,745560,52745,7237,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.3304957041716774,0.370681427753388,0.43333333333333335,1.1345104652583988,0.37817015508613294,5
김건우 KIM GEON WOO,457592,23943,6287,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.20161503631661085,0.16706609262440528,0.3760699216395419,0.744751050580558,0.24825035019351935,6
김준서 KIM JUN SEO,430592,34058,3311,https://www.youtube.com/watch?v=_czc_slWvT0,8,6,9,0.18953113104905753,0.2385739432885835,0.1966847498493068,0.6247898241869478,0.20826327472898262,7
정상현 CHUNG SANG HYEON,434895,33356,2867,https://www.youtube.com/watch?v=Y5DEtLE1AFE,7,7,10,0.19145694750706796,0.23361116413225594,0.1699216395418927,0.5949897511812166,0.1983299170604055,8
강우진 KANG WOO JIN,277263,28834,4293,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,7,0.12090842324280997,0.20164294854121156,0.25587703435804704,0.5784284061420686,0.19280946871402285,9
최립우 CHUEI LI YU,362363,21967,3424,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,8,0.15899510243795026,0.15309678833252036,0.20349608197709462,0.5155879727475652,0.17186265758252173,10
쉬칭위 HSU CHING YU,270125,30779,2060,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,14,0.11771379673170643,0.2153930987677886,0.12127787823990356,0.45438477373939856,0.1514615912464662,11
