trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2532635,147681,17059,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,2,1.0,1.0,0.8954778156996587,2.8954778156996586,0.9651592718998862,1
허씬롱 HE XIN LONG,1469379,81985,19019,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,2,1,0.5762127242681964,0.5500335611840934,1.0,2.12624628545229,0.70874876181743,2
장지아하오 ZHANG JIA HAO,870605,63389,12975,https://www.youtube.com/watch?v=gFtSBRp1Xd4,5,5,3,0.3375563684714409,0.4226654429391378,0.6776877133105802,1.4379095247211588,0.47930317490705293,3
조우안신 ZHOU AN XIN,968151,68511,10462,https://www.youtube.com/watch?v=0kL234mHbEE,4,3,4,0.37643576684637087,0.4577471541485733,0.5436753412969283,1.3778582622918725,0.45928608743062416,4
,1399942,68463,5486,https://www.youtube.com/watch?v=RuBFU6KCjSc,3,4,8,0.5485368709788763,0.45741839152888314,0.2783169795221843,1.2842722420299437,0.4280907473433146,5
이리오 LEE LEO,450646,48104,8735,https://www.youtube.com/watch?v=RcwGMjOfh9U,8,6,5,0.17017120391177462,0.31797509623155845,0.4515784982935154,0.9397247984368484,0.3132415994789495,6
김준서 KIM JUN SEO,629785,47774,5998,https://www.youtube.com/watch?v=iYDUgHny2cs,6,7,6,0.2415715334535967,0.31571485322118875,0.3056207337883959,0.8629071204631813,0.28763570682106043,7
정상현 CHUNG SANG HYEON,578326,44346,4277,https://www.youtube.com/watch?v=TxJfOmvpa_4,7,8,9,0.22106126177689525,0.29223572279831783,0.2138438566552901,0.7271408412305032,0.2423802804101677,8
박동규 PARK DONG GYU,318118,26267,5747,https://www.youtube.com/watch?v=Nzgp8nvy7fQ,11,10,7,0.11734885437583552,0.16840865193627486,0.29223549488054607,0.5779930011926564,0.19266433373088546,9
유메키 YUMEKI,368215,27796,3569,https://www.youtube.com/watch?v=RBj_YcPEdPo,9,9,10,0.13731626688264117,0.17888111121765454,0.17608788395904437,0.4922852620593401,0.16409508735311337,10
장한음 JANG HAN EUM,330428,21559,3386,https://www.youtube.com/watch?v=ElgDEyBnBaM,10,11,11,0.12225531280565721,0.13616251832166681,0.16632892491467577,0.4247467560419998,0.14158225201399993,11
앤드류 ANDREW,148906,18145,2191,https://www.youtube.com/watch?v=IRu5Ikd_LnI,16,12,17,0.04990517900402481,0.11277927699620553,0.1026023890784983,0.26528684507872863,0.08842894835957621,12
박준일 PARK JUN IL,164190,11509,2878,https://www.youtube.com/watch?v=sE3mduWPwFE,14,18,12,0.05599699952729003,0.06732784482404351,0.13923848122866894,0.2625633255800025,0.0875211085266675,13
나윤서 NA YUN SEO,183758,16831,1536,https://www.youtube.com/watch?v=vI2qHOwgd-I,13,13,20,0.06379631541313496,0.10377940028218792,0.06767278156996587,0.23524849726528874,0.07841616575509625,14
전이정 JUN LEE JEONG,141556,12352,2267,https://www.youtube.com/watch?v=YOLqUmzpYGM,17,16,15,0.04697565264665767,0.07310173833235162,0.10665529010238908,0.22673268108139838,0.07557756036046613,15
김건우 KIM GEON WOO,150130,12691,2147,https://www.youtube.com/watch?v=wyU1Taqkt98,15,14,18,0.05039303482190473,0.07542362433391324,0.10025597269624574,0.22607263185206372,0.0753575439506879,16
유강민 YOO KANG MIN,128108,12487,2249,https://www.youtube.com/watch?v=9W2p6n50tyI,18,15,16,0.04161561585021232,0.07402638320023014,0.10569539249146757,0.22133739154191,0.07377913051397,17
허중싱 HE ZHONG XING,121737,7730,2711,https://www.youtube.com/watch?v=RfTf44Mai8Y,19,20,13,0.03907629443214619,0.04144463774468843,0.13033276450511946,0.21085369668195408,0.07028456556065137,18
김준민 KIM JUN MIN,101777,10454,2287,https://www.youtube.com/watch?v=mu4lQfZ3Tfg,20,19,14,0.031120737140575016,0.060101916412103946,0.10772184300341298,0.19894449655609192,0.06631483218536398,19
