trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,3198861,192185,27305,https://www.youtube.com/watch?v=HlGdAGO51WE,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,1496017,82580,19320,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,2,2,0.46367540413067615,0.42465170969333654,0.7046749019897921,1.5930020158138047,0.5310006719379349,2
장지아하오 ZHANG JIA HAO,932420,65620,13544,https://www.youtube.com/watch?v=gFtSBRp1Xd4,4,4,3,0.28616593570129367,0.3356237729787614,0.49104963384865746,1.1128393425287124,0.3709464475095708,3
,1401213,68490,5486,https://www.youtube.com/watch?v=RuBFU6KCjSc,3,3,9,0.43381611168415996,0.35068923160911697,0.19302463199940825,0.9775299752926851,0.3258433250975617,4
조우안신 ZHOU AN XIN,811520,53981,7388,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,6,0.24808749537405217,0.27452730155063987,0.26337007175086913,0.7859848686755612,0.26199495622518704,5
김건우 KIM GEON WOO,688948,38959,8639,https://www.youtube.com/watch?v=wyU1Taqkt98,6,10,5,0.20948244502011795,0.19567248637809576,0.3096382868555366,0.7147932182537503,0.23826440608458344,6
이리오 LEE LEO,463934,48640,8860,https://www.youtube.com/watch?v=RcwGMjOfh9U,9,6,4,0.1386124518704577,0.24649085048975863,0.3178119683408536,0.70291527070107,0.23430509023368998,7
김준서 KIM JUN SEO,640156,48041,6050,https://www.youtube.com/watch?v=iYDUgHny2cs,7,7,7,0.19411500696844908,0.24334652654565306,0.2138841630298099,0.651345696543912,0.217115232181304,8
정상현 CHUNG SANG HYEON,583208,44515,4293,https://www.youtube.com/watch?v=TxJfOmvpa_4,8,8,10,0.1761787702459036,0.22483753451407335,0.14890154597233524,0.5499178507323121,0.18330595024410404,9
박동규 PARK DONG GYU,326117,26708,5818,https://www.youtube.com/watch?v=Nzgp8nvy7fQ,13,12,8,0.0952058645207518,0.1313634502524908,0.2053036467194319,0.4318729614926745,0.1439576538308915,10
