trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2486928,146826,16991,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
유메키 YUMEKI,1843910,98886,15874,https://www.youtube.com/watch?v=BWpAIk8_uls,2,2,2,0.7404261090922596,0.6726527825196312,0.9340302386014647,2.3471091302133553,0.7823697100711184,2
이리오 LEE LEO,1114340,96351,14262,https://www.youtube.com/watch?v=_WLyTIGuv2Q,5,3,3,0.44591285504717815,0.6553431205189485,0.8388258918025041,1.9400818673686309,0.6466939557895436,3
허씬롱 HE XIN LONG,1155597,63088,13293,https://www.youtube.com/watch?v=z5wuHjWSaYE,4,5,4,0.4625675054880377,0.42821440764766133,0.7815969761398536,1.6723788892755527,0.5574596297585176,4
,1389362,68280,5495,https://www.youtube.com/watch?v=RuBFU6KCjSc,3,4,6,0.5569339005314858,0.46366678047115056,0.32104890148830617,1.3416495824909427,0.4472165274969809,5
조우안신 ZHOU AN XIN,799029,53777,7361,https://www.youtube.com/watch?v=IjMO54OGEW4,6,6,5,0.3186279219410901,0.36463639467395015,0.4312544294826364,1.1145187460976766,0.37150624869922555,6
정상현 CHUNG SANG HYEON,565971,42085,3865,https://www.youtube.com/watch?v=zFyKU86euJ4,7,7,10,0.22454692908058516,0.28480027313076134,0.22478147885660288,0.7341286810679495,0.24470956035598315,7
김준서 KIM JUN SEO,494513,35466,3392,https://www.youtube.com/watch?v=_czc_slWvT0,8,8,12,0.19570072089281232,0.2396039603960396,0.1968462083628632,0.6321508896517152,0.2107169632172384,8
강우진 KANG WOO JIN,308957,29813,4435,https://www.youtube.com/watch?v=Zs7ssp7azqI,12,10,7,0.12079536380906554,0.2010037555479686,0.25844554689345617,0.5802446662504903,0.19341488875016344,9
장지아하오 ZHANG JIA HAO,339316,24629,4212,https://www.youtube.com/watch?v=n1ibOjvf4n0,10,11,8,0.13305070309049793,0.16560600887674976,0.2452752185211434,0.5439319304883911,0.18131064349613035,10
최립우 CHUEI LI YU,386230,22459,3565,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,12,11,0.15198897467550135,0.15078866507340388,0.20706354831089063,0.509841188059796,0.16994706268659865,11
쉬칭위 HSU CHING YU,294079,31432,2101,https://www.youtube.com/watch?v=4m1rcjdjns0,13,9,17,0.11478940386871338,0.21205872311369067,0.12060004724781478,0.4474481742302189,0.14914939141007297,12
박동규 PARK DONG GYU,225117,17681,4059,https://www.youtube.com/watch?v=W2bS9tFVHwY,17,16,9,0.08695078245410354,0.11816319562990782,0.23623907394283014,0.4413530520268415,0.14711768400894717,13
쑨헝위 SUN HENG YU,317785,21088,2759,https://www.youtube.com/watch?v=-ykCaAX8pwM,11,13,14,0.12435905613017247,0.14142710822806417,0.15946137491141035,0.425247539269647,0.141749179756549,14
허중싱 HE ZHONG XING,268097,13407,2946,https://www.youtube.com/watch?v=9jJq-39La2E,15,20,13,0.10430097456570023,0.0889791737794469,0.17050555161823766,0.3637856999633848,0.12126189998779492,15
마사토 MASATO,290431,17834,1833,https://www.youtube.com/watch?v=rCvkb23P0ws,14,15,20,0.11331677704639824,0.1192079207920792,0.10477202929364517,0.3372967271321226,0.1124322423773742,16
장한음 JANG HAN EUM,262077,16129,2058,https://www.youtube.com/watch?v=rlrM1_TEaCY,16,17,18,0.10187081736440166,0.10756572208945032,0.11806047720292936,0.3274970166567813,0.1091656722189271,17
앤드류 ANDREW,146157,18006,2182,https://www.youtube.com/watch?v=IRu5Ikd_LnI,21,14,16,0.055076162418466613,0.1203823830658928,0.1253838884951571,0.3008424339795165,0.1002808113265055,18
김건우 KIM GEON WOO,143965,14389,2450,https://www.youtube.com/watch?v=6TFokTH1YA0,22,18,15,0.05419129454716322,0.09568453397063845,0.1412119064493267,0.29108773496712836,0.09702924498904279,19
당홍하이 DANG HONG HAI,120515,12360,1770,https://www.youtube.com/watch?v=2jda9n-_pZ4,24,21,21,0.044724984518849056,0.08182997610105838,0.10105126387904559,0.22760622449895304,0.07586874149965102,20
쉬에수런 XUE SU REN,138387,10167,1876,https://www.youtube.com/watch?v=vLIMjAxbN9c,23,24,19,0.05193956417027894,0.06685558210993513,0.10731159933853059,0.22610674561874466,0.07536891520624822,21
한해리준 HAN HARRY JUNE,159671,11013,1486,https://www.youtube.com/watch?v=Csmftq5Q_ic,19,23,22,0.06053150202284348,0.07263229771252987,0.08427828962910465,0.217442089364478,0.07248069645482601,22
센 SEN,180084,11606,1259,https://www.youtube.com/watch?v=vy3Jq0iq178,18,22,23,0.06877183407435636,0.07668146124957323,0.07087172218284904,0.21632501750677863,0.07210833916892621,23
나윤서 NA YUN SEO,154032,13706,1071,https://www.youtube.com/watch?v=3PvailAbrjs,20,19,27,0.05825514712946763,0.09102082622055309,0.059768485707536026,0.20904445905755675,0.06968148635251892,24
김시환 KIM SI HWAN,99284,6466,1117,https://www.youtube.com/watch?v=0_GrB1cHkkY,25,27,26,0.0361544417379903,0.041584158415841586,0.06248523505787857,0.14022383521171045,0.046741278403903484,25
박준일 PARK JUN IL,86037,6495,1171,https://www.youtube.com/watch?v=RxjiwVvskz4,26,26,25,0.030806884853338802,0.041782178217821785,0.06567446255610677,0.13826352562726735,0.046087841875755785,26
문원준 MUHN WON JUN,78514,5168,1239,https://www.youtube.com/watch?v=BBrq5n9MMpw,27,29,24,0.027769995712912048,0.03272106520996927,0.0696905268131349,0.1301815877360162,0.04339386257867207,27
유강민 YOO KANG MIN,58145,6849,957,https://www.youtube.com/watch?v=-5ySTLq99KA,30,25,28,0.019547425607720957,0.04419938545578696,0.05303567210016537,0.11678248316367328,0.038927494387891094,28
김태조 KIM TAE JO,72094,6037,872,https://www.youtube.com/watch?v=HIpVaFMjOMg,28,28,29,0.025178366272324545,0.038654831000341415,0.04801559177888023,0.11184878905154619,0.03728292968384873,29
김인후 KIM IN HU,70702,4364,665,https://www.youtube.com/watch?v=CM2IBT37mVo,29,31,30,0.02461644287959903,0.02723113690679413,0.03579021970233877,0.08763779948873193,0.029212599829577312,30
전이정 JUN LEE JEONG,46600,4761,606,https://www.youtube.com/watch?v=-iIHjaMZI54,32,30,31,0.014886933101243902,0.0299419597132127,0.03230569336168202,0.07713458617613862,0.025711528725379542,31
이동헌 LEE DONG HEON,51484,3683,415,https://www.youtube.com/watch?v=RuOTm4CtTUU,31,32,34,0.01685850914296187,0.022581085694776373,0.021025277580911883,0.060464872418650124,0.020154957472883376,32
