trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2298250,143063,16727,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,981326,60043,11881,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.42464287134193524,0.4184319659269222,0.7092807007019017,1.5523555379707592,0.5174518459902531,2
이리오 LEE LEO,812011,69558,9481,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.3506700435715094,0.4850860233131585,0.5653008578798968,1.4010569247645646,0.4670189749215215,3
유메키 YUMEKI,1125938,56613,7758,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.4878230890989964,0.3944042815512217,0.4619353290539325,1.3441626997041507,0.4480542332347169,4
조우안신 ZHOU AN XIN,757648,53030,7256,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.3269191364688684,0.3693048083389375,0.43181954526366306,1.1280434900714689,0.37601449669048964,5
김건우 KIM GEON WOO,471413,24334,6345,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.2018645792419964,0.16828485765523427,0.37716719659247705,0.7473166334897077,0.24910554449656921,6
김준서 KIM JUN SEO,446364,34564,3331,https://www.youtube.com/watch?v=_czc_slWvT0,8,6,9,0.19092080365908057,0.2399476014346559,0.1963525106485092,0.6272209157422457,0.20907363858074857,7
정상현 CHUNG SANG HYEON,454030,33839,2885,https://www.youtube.com/watch?v=Y5DEtLE1AFE,7,7,10,0.19427003850353075,0.23486886348352387,0.16959625652408664,0.5987351585111412,0.1995783861703804,8
강우진 KANG WOO JIN,285415,29110,4334,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,7,0.12060303702988491,0.2017414817305537,0.25652408662787207,0.5788686053883108,0.1929562017961036,9
최립우 CHUEI LI YU,369215,22112,3475,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,8,0.15721481370154236,0.1527194014794889,0.2049913012178295,0.5149255163988607,0.17164183879962025,10
쉬칭위 HSU CHING YU,278073,31055,2075,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,15,0.11739535607137287,0.21536650975117685,0.12100305957165997,0.4537649253942097,0.15125497513140324,11
