videoId,title,publishedAt,views,likes,comments,url,trainee_name
TxJfOmvpa_4,[BOYS ll PLANET/9회 직캠] 정상현 CHUNG SANG HYEON ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:00:51Z,12632,3683,843,https://www.youtube.com/watch?v=TxJfOmvpa_4,정상현 CHUNG SANG HYEON
iYDUgHny2cs,[BOYS ll PLANET/9회 직캠] 김준서 KIM JUN SEO ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:29Z,16265,4523,1095,https://www.youtube.com/watch?v=iYDUgHny2cs,김준서 KIM JUN SEO
YOLqUmzpYGM,[BOYS ll PLANET/9회 직캠] 전이정 JUNLEEJEONG ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:46Z,11731,2568,617,https://www.youtube.com/watch?v=YOLqUmzpYGM,전이정 JUNLEEJEONG
wyU1Taqkt98,[BOYS ll PLANET/9회 직캠] 김건우 KIMGEONWOO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:49Z,21310,4991,1094,https://www.youtube.com/watch?v=wyU1Taqkt98,김건우 KIMGEONWOO
RcwGMjOfh9U,[BOYS ll PLANET/9회 직캠] 이리오 LEELEO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:54Z,29479,8329,1728,https://www.youtube.com/watch?v=RcwGMjOfh9U,이리오 LEELEO
ElgDEyBnBaM,[BOYS ll PLANET/9회 직캠] 장한음 JANG HAN EUM ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:00:55Z,7984,1885,392,https://www.youtube.com/watch?v=ElgDEyBnBaM,장한음 JANG HAN EUM
cmvooK5_wtg,[BOYS ll PLANET/9회 직캠] 리즈하오 LI ZI HAO ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:32Z,4942,1216,259,https://www.youtube.com/watch?v=cmvooK5_wtg,리즈하오 LI ZI HAO
9W2p6n50tyI,[BOYS ll PLANET/9회 직캠] 유강민 YOO KANG MIN ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:40Z,15359,3453,726,https://www.youtube.com/watch?v=9W2p6n50tyI,유강민 YOO KANG MIN
0kL234mHbEE,[BOYS ll PLANET/9회 직캠] 조우안신 ZHOUANXIN ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:02:07Z,23378,5591,1349,https://www.youtube.com/watch?v=0kL234mHbEE,조우안신 ZHOUANXIN
sE3mduWPwFE,[BOYS ll PLANET/9회 직캠] 박준일 PARK JUN IL ♬Lucky MACHO - 777 (Triple 7) @데뷔 콘셉트 배틀,2025-09-12T09:00:23Z,10242,1708,684,https://www.youtube.com/watch?v=sE3mduWPwFE,박준일 PARK JUN IL
