trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2268817,142445,16681,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,947376,59481,11492,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.4156894928630459,0.4162972969169938,0.6879923035295532,1.519979093309593,0.5066596977698643,2
이리오 LEE LEO,800929,69218,9411,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.3509340320905366,0.48480307315631727,0.5628645300944021,1.3986016353412558,0.4662005451137519,3
유메키 YUMEKI,1113852,56381,7722,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.48930131207111616,0.39448689265059733,0.46130719740244125,1.3450954021241548,0.44836513404138495,4
조우안신 ZHOU AN XIN,752090,52933,7248,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.32933856104183923,0.37022809461494083,0.4328062052792977,1.1323728609360777,0.3774576203120259,5
김건우 KIM GEON WOO,464629,24143,6319,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.2022299858636088,0.1676727595086327,0.376946665864951,0.7468494112371925,0.24894980374573084,6
김준서 KIM JUN SEO,438611,34323,3324,https://www.youtube.com/watch?v=_czc_slWvT0,8,6,9,0.19072543077965934,0.239295312873767,0.1968612831459323,0.6268820267993587,0.20896067559978623,7
정상현 CHUNG SANG HYEON,445365,33635,2880,https://www.youtube.com/watch?v=Y5DEtLE1AFE,7,7,10,0.193711892653631,0.2344548102494829,0.1701641512837472,0.598330854186861,0.19944361806228703,8
강우진 KANG WOO JIN,281784,29006,4320,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,7,0.12138017518159094,0.20188695174975727,0.2567494438097529,0.5800165707411011,0.19333885691370037,9
최립우 CHUEI LI YU,366058,22049,3453,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,8,0.15864417991465105,0.15294018320739583,0.20461788226805364,0.5162022453901005,0.1720674151300335,10
쉬칭위 HSU CHING YU,274233,30931,2064,https://www.youtube.com/watch?v=4m1rcjdjns0,12,8,15,0.11804129842554119,0.21543050923776155,0.12109915218567735,0.4545709598489801,0.15152365328299336,11
쑨헝위 SUN HENG YU,301193,20629,2675,https://www.youtube.com/watch?v=-ykCaAX8pwM,10,12,12,0.12996238402256163,0.14294961093053035,0.15783777283386446,0.43074976778695645,0.1435832559289855,12
허중싱 HE ZHONG XING,242954,12799,2865,https://www.youtube.com/watch?v=9jJq-39La2E,15,20,11,0.10421045137846396,0.08786075112218047,0.169262221153268,0.3613334236539124,0.12044447455130414,13
박준일 PARK JUN IL,201006,16128,2417,https://www.youtube.com/watch?v=NxlXMdwO_Fg,18,16,13,0.08566202042060739,0.11128231105857853,0.14232457458962178,0.33926890606880766,0.11308963535626922,14
마사토 MASATO,264678,17196,1770,https://www.youtube.com/watch?v=rCvkb23P0ws,13,13,18,0.11381629943149334,0.11879634710906609,0.10342132162828453,0.33603396816884396,0.11201132272294799,15
장한음 JANG HAN EUM,221183,14801,1978,https://www.youtube.com/watch?v=rlrM1_TEaCY,17,17,16,0.09458382101745758,0.10194605090970493,0.11592808610426313,0.3124579580314256,0.10415265267714187,16
유강민 YOO KANG MIN,237643,16853,1569,https://www.youtube.com/watch?v=bQ27CInAK7I,16,14,22,0.10186205057706278,0.11638313141120352,0.09133545787986291,0.3095806398681292,0.10319354662270974,17
앤드류 ANDREW,124298,16386,2081,https://www.youtube.com/watch?v=IRu5Ikd_LnI,24,15,14,0.05174352509507906,0.11309749954268507,0.12212133966688714,0.2869623643046513,0.09565412143488376,18
쑨지아양 SUN JIA YANG,258791,11445,1265,https://www.youtube.com/watch?v=6eXW3vNlhf8,14,22,27,0.11121320481318253,0.07833452938776085,0.07305634056881727,0.26260407476976066,0.08753469158992022,19
김준민 KIM JUN MIN,129240,13417,1790,https://www.youtube.com/watch?v=05sK6HW1ZbI,23,18,17,0.053928762670022494,0.0922087607469008,0.10462389513559016,0.25076141855251344,0.08358713951750447,20
니안보행 NIAN BO HENG,110039,12213,1690,https://www.youtube.com/watch?v=lt2OZB1rFYE,27,21,19,0.04543852659626918,0.08373788115440359,0.098611027599062,0.22778743534973478,0.07592914511657826,21
전이정 JUN LEE JEONG,133476,10260,1572,https://www.youtube.com/watch?v=SWYbv9GY6Ts,21,26,21,0.05580182344854544,0.06999732646657379,0.09151584390595875,0.217314993821078,0.07243833127369266,22
나윤서 NA YUN SEO,141304,13371,1066,https://www.youtube.com/watch?v=3PvailAbrjs,20,19,31,0.05926318316862986,0.0918851224900446,0.06109073417112621,0.21223903982980066,0.07074634660993355,23
장지아하오 ZHANG JIA HAO,102380,9788,1680,https://www.youtube.com/watch?v=spdXKRl_zH0,28,27,20,0.04205189474954887,0.06667651652665794,0.09800974084540917,0.20673815212161598,0.06891271737387199,24
센 SEN,150685,10725,1173,https://www.youtube.com/watch?v=vy3Jq0iq178,19,24,29,0.06341124340548626,0.07326888710653327,0.06752450243521135,0.2042046329472309,0.0680682109824103,25
이첸 YI CHEN,96203,10772,1331,https://www.youtube.com/watch?v=itg-3PBv1HE,30,23,25,0.03932056886925231,0.07359956097766895,0.07702483314292587,0.18994496298984714,0.06331498766328238,26
당홍하이 DANG HONG HAI,95407,10334,1363,https://www.youtube.com/watch?v=5cX0rCXrxDQ,31,25,24,0.03896859616393969,0.07051796192325552,0.07894895075461487,0.1884355088418101,0.06281183628060337,27
한해리준 HAN HARRY JUNE,110929,8834,1273,https://www.youtube.com/watch?v=Csmftq5Q_ic,26,29,26,0.045832063917535804,0.059964540504031404,0.07353736997173953,0.17933397439330673,0.059777991464435576,28
천카이원 CHEN KAI WEN,90424,9074,1392,https://www.youtube.com/watch?v=zWAHdUUfb8E,33,28,23,0.03676522934161206,0.06165308793110726,0.08069268234020804,0.17911099961292737,0.059703666537642454,29
김재현 KIM JAE HYUN,111823,6667,730,https://www.youtube.com/watch?v=f5KG8b8PeRU,25,31,36,0.0462273699458643,0.0447183643603923,0.04088749924839156,0.13183323355464815,0.043944411184882716,30
박동규 PARK DONG GYU,48713,5654,1234,https://www.youtube.com/watch?v=hgh2YBy7DLc,49,34,28,0.01832159427717143,0.03759128709527629,0.07119235163249353,0.12710523300494125,0.04236841100164709,31
쉬에수런 XUE SU REN,67888,5501,1001,https://www.youtube.com/watch?v=ghTXekcRfYo,38,36,32,0.026800333755022575,0.03651483811051543,0.0571823702723829,0.12049754213792091,0.04016584737930697,32
크리센 양 CHRISEN YANG,77519,8270,581,https://www.youtube.com/watch?v=JYpMUV2mfdY,35,30,44,0.03105893818324601,0.05599645405040314,0.03192832661896458,0.11898371885261373,0.03966123961753791,33
문원준 MUHN WON JUN,61731,4592,1088,https://www.youtube.com/watch?v=BBrq5n9MMpw,42,42,30,0.024077851410035378,0.030119464730465617,0.062413565029162406,0.1166108811696634,0.03887029372322113,34
