trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
,3272953,203821,20344,https://www.youtube.com/watch?v=RuBFU6KCjSc,1,1,1,1.0,1.0,1.0,3.0,1.0,1
이상원 LEE SANG WON,2354166,144361,16818,https://www.youtube.com/watch?v=zkFfkUNCHqA,2,2,2,0.7184596324908554,0.7078218824015017,0.8261769780626078,2.2524584929549647,0.7508194976516549,2
허씬롱 HE XIN LONG,1047140,61208,12755,https://www.youtube.com/watch?v=z5wuHjWSaYE,4,4,3,0.3179526810603203,0.2992196790266626,0.6258811929997535,1.2430535530867366,0.41435118436224555,3
이리오 LEE LEO,829707,70119,9537,https://www.youtube.com/watch?v=xuy7aELIndk,5,3,4,0.2513255229392152,0.34300708578616845,0.4672418042888834,1.061574413014267,0.3538581376714223,4
유메키 YUMEKI,1145165,56944,7794,https://www.youtube.com/watch?v=hfer1acos3Q,3,5,5,0.34799010488660853,0.27826697984334614,0.3813162435297017,1.0075733282596564,0.33585777608655215,5
조우안신 ZHOU AN XIN,769531,53287,7300,https://www.youtube.com/watch?v=IjMO54OGEW4,6,6,6,0.2328860226467314,0.2602969937004314,0.3569632733546956,0.8501462897018583,0.28338209656728613,6
김건우 KIM GEON WOO,484259,24721,6377,https://www.youtube.com/watch?v=fIk2XvR2w2M,7,11,7,0.14547122060875234,0.11992766798030526,0.31146167118560514,0.5768605597746628,0.19228685325822092,7
김준서 KIM JUN SEO,459880,34890,3345,https://www.youtube.com/watch?v=_czc_slWvT0,9,7,10,0.13800085738038118,0.1698967106620935,0.16199161942321913,0.46988918746569386,0.1566297291552313,8
정상현 CHUNG SANG HYEON,467222,34106,2899,https://www.youtube.com/watch?v=Y5DEtLE1AFE,8,8,11,0.14025063820907396,0.16604424439574264,0.14000492975104759,0.44629981235586424,0.14876660411862141,9
강우진 KANG WOO JIN,291727,29304,4399,https://www.youtube.com/watch?v=Zs7ssp7azqI,12,10,8,0.08647438016883469,0.14244788851434356,0.21395119546462904,0.44287346414780726,0.1476244880492691,10
최립우 CHUEI LI YU,374933,22219,3548,https://www.youtube.com/watch?v=ay3GFkTcBvk,10,12,9,0.11197087480683661,0.10763319017621102,0.17199901404979048,0.3916030790328381,0.1305343596776127,11
쉬칭위 HSU CHING YU,283936,31228,2089,https://www.youtube.com/watch?v=4m1rcjdjns0,13,9,14,0.08408701399662748,0.15190215521901074,0.10007394626571359,0.3360631154813518,0.11202103849378393,12
쑨헝위 SUN HENG YU,308314,20846,2709,https://www.youtube.com/watch?v=-ykCaAX8pwM,11,13,12,0.09155707079884379,0.10088646035006339,0.13063840276066058,0.32308193390956774,0.10769397796985591,13
장한음 JANG HAN EUM,233484,15132,2030,https://www.youtube.com/watch?v=rlrM1_TEaCY,16,16,15,0.06862720163361911,0.07280866411801126,0.09716539314764604,0.2386012588992764,0.07953375296642547,14
유강민 YOO KANG MIN,250712,17174,1591,https://www.youtube.com/watch?v=bQ27CInAK7I,15,15,18,0.07390631142886822,0.08284276630664453,0.07552378604880454,0.23227286378431727,0.07742428792810575,15
앤드류 ANDREW,134714,17245,2133,https://www.youtube.com/watch?v=IRu5Ikd_LnI,20,14,13,0.03836149032198954,0.0831916503690309,0.10224303672664531,0.22379617741766575,0.07459872580588858,16
쑨지아양 SUN JIA YANG,265703,11558,1270,https://www.youtube.com/watch?v=6eXW3vNlhf8,14,18,21,0.07849994591578367,0.05524652835788625,0.0596992851860981,0.19344575945976802,0.06448191981992267,17
전이정 JUN LEE JEONG,148038,10876,1630,https://www.youtube.com/watch?v=SWYbv9GY6Ts,18,20,17,0.04244431240881907,0.051895275814963684,0.07744638895735766,0.17178597718114041,0.05726199239371347,18
장지아하오 ZHANG JIA HAO,109287,10053,1709,https://www.youtube.com/watch?v=spdXKRl_zH0,23,22,16,0.030569992483366424,0.047851169007302,0.08134089228493961,0.15976205377560804,0.05325401792520268,19
나윤서 NA YUN SEO,146944,13545,1068,https://www.youtube.com/watch?v=3PvailAbrjs,19,17,26,0.04210908219544534,0.06501036824467092,0.04974118807000247,0.15686063851011872,0.05228687950337291,20
센 SEN,162074,11084,1199,https://www.youtube.com/watch?v=vy3Jq0iq178,17,19,23,0.04674530991788085,0.052917358701954735,0.05619916194232191,0.1558618305621575,0.051953943520719165,21
한해리준 HAN HARRY JUNE,129758,9702,1368,https://www.youtube.com/watch?v=Csmftq5Q_ic,22,23,19,0.0368428422986987,0.0461264041355046,0.06453044121271875,0.14749968764692206,0.04916656254897402,22
이첸 YI CHEN,100237,10857,1348,https://www.youtube.com/watch?v=itg-3PBv1HE,25,21,20,0.02779683578224009,0.051801912474325085,0.06354449100320433,0.14314323925976952,0.04771441308658984,23
쉬에수런 XUE SU REN,79482,5932,1122,https://www.youtube.com/watch?v=ghTXekcRfYo,28,25,25,0.021436960938938765,0.027601151808791878,0.0524032536356914,0.10144136638342205,0.03381378879447402,24
판저이 FAN ZHE YI,101155,7166,847,https://www.youtube.com/watch?v=M7pLgwtPh6s,24,24,28,0.028078134992365392,0.033664855090267606,0.03884643825486813,0.10058942833750112,0.033529809445833704,25
박동규 PARK DONG GYU,51787,5801,1251,https://www.youtube.com/watch?v=hgh2YBy7DLc,37,26,22,0.012950488581182553,0.026957436144388863,0.0587626324870594,0.09867055721263082,0.032890185737543605,26
문원준 MUHN WON JUN,69210,4887,1167,https://www.youtube.com/watch?v=BBrq5n9MMpw,30,29,24,0.018289351476621675,0.02246616807366859,0.05462164160709884,0.0953771611573891,0.03179238705246303,27
타츠키 TATSUKI,83043,5393,719,https://www.youtube.com/watch?v=hIKzL5XwAOE,27,27,31,0.022528144476254883,0.024952581250675655,0.03253635691397584,0.08001708264090637,0.026672360880302125,28
후한원 HU HAN WEN,68520,4718,828,https://www.youtube.com/watch?v=LQK3bGgZAHY,31,32,29,0.01807791742979547,0.021635725727988366,0.03790978555582943,0.07762342871361327,0.02587447623787109,29
정현준 JUNG HYUN JUN,64568,4175,886,https://www.youtube.com/watch?v=VTrO27Wexkg,32,33,27,0.016866921265944503,0.0189674997297377,0.04076904116342125,0.07660346215910345,0.025534487386367818,30
유센 YUSEN,133058,2872,567,https://www.youtube.com/watch?v=bSVIiG69Fk8,21,43,38,0.037854048609606644,0.012564740105942822,0.025043135321666257,0.07546192403721572,0.025153974679071905,31
김인후 KIM IN HU,62326,4061,642,https://www.youtube.com/watch?v=CM2IBT37mVo,33,34,33,0.016179913826836742,0.018407319685906066,0.02874044860734533,0.06332768212008813,0.02110922737336271,32
쇼우 SHO,99869,953,706,https://www.youtube.com/watch?v=y82VBsbL0Ic,26,48,32,0.027684070957266115,0.003135042701443692,0.03189548927779147,0.06271460293650127,0.020904867645500425,33
자오광쉬 ZHAO GUANG XU,47761,4903,625,https://www.youtube.com/watch?v=IhUwCcEznyI,39,28,34,0.011716816881874863,0.022544789834206363,0.027902390929258072,0.062163997645339295,0.020721332548446433,34
천보원 CHEN BO WEN,47278,4884,599,https://www.youtube.com/watch?v=vc9KKpiK2H4,40,30,35,0.011568813049096517,0.022451426493567756,0.026620655656889328,0.0606408951995536,0.020213631733184533,35
염예찬 YEOM YE CHAN,56486,4725,534,https://www.youtube.com/watch?v=HDMtYviT8rU,34,31,41,0.014390385082684502,0.02167012274822364,0.023416317475967462,0.059476825306875605,0.0198256084356252,36
지앙판 JIANG FAN,33595,3453,726,https://www.youtube.com/watch?v=-Q2AeH3WMKo,45,38,30,0.0073759839726863985,0.0154196927854707,0.03288143948730589,0.05567711624546298,0.01855903874848766,37
방준혁 BANG JUN HYUK,54135,3351,587,https://www.youtube.com/watch?v=dnRlHl2wKvw,35,40,36,0.013669977192701297,0.014918479062042397,0.026029085531180676,0.05461754178592437,0.01820584726197479,38
김시환 KIM SI HWAN,53674,3443,536,https://www.youtube.com/watch?v=mHwRiIUpSlQ,36,39,40,0.013528714735329005,0.01537055418513459,0.023514912496918904,0.052414181417382494,0.017471393805794166,39
조계현 JO GYE HYEON,42097,2957,559,https://www.youtube.com/watch?v=NcnOE7b60dA,43,42,39,0.009981219140971047,0.01298241820879974,0.02464875523786049,0.04761239258763128,0.015870797529210428,40
아틱 ARCTIC,44441,3461,486,https://www.youtube.com/watch?v=4WVBO-wupKI,41,37,42,0.010699482047870506,0.015459003665739586,0.021050036973132857,0.04720852268674294,0.015736174228914313,41
김태조 KIM TAE JO,43927,3557,460,https://www.youtube.com/watch?v=RmYFymTqIW0,42,36,43,0.010541979004292724,0.015930734228966223,0.019768301700764112,0.046241014934023064,0.015413671644674354,42
렌쇼 RENSHO,72590,3027,333,https://www.youtube.com/watch?v=um-CwDseeTo,29,41,45,0.01932507187991527,0.013326388411152497,0.013507517870347548,0.046158978161415315,0.015386326053805105,43
이동헌 LEE DONG HEON,49413,3629,412,https://www.youtube.com/watch?v=RuOTm4CtTUU,38,35,44,0.012223032889638476,0.0162845321513862,0.017402021197929506,0.04590958623895418,0.015303195412984727,44
오준호 OH JUN HO,35915,2786,568,https://www.youtube.com/watch?v=8mkPRRUZQBg,44,44,37,0.008086892651870166,0.012142148143052294,0.025092432832141978,0.045321473627064436,0.015107157875688145,45
아오시 AOSHI,28108,1631,262,https://www.youtube.com/watch?v=hh2m0kjYTqc,46,46,47,0.005694623661185826,0.006466639804231816,0.010007394626571358,0.022168658091989,0.007389552697329667,46
장슌위 ZHANG SHUN YU,26782,1883,193,https://www.youtube.com/watch?v=K6gJzu0PVUA,47,45,49,0.005288302579893725,0.007704932532701739,0.006605866403746611,0.019599101516342074,0.006533033838780691,47
궈쩐 GUO ZHEN,18415,884,330,https://www.youtube.com/watch?v=CUvdXd9hlLI,49,49,46,0.002724434942509857,0.002795986359124547,0.013359625338920385,0.018880046640554787,0.006293348880184929,48
김동현B KIM DONG HYUN B,18326,1018,206,https://www.youtube.com/watch?v=ND9cEIJ7zIo,50,47,48,0.0026971630147308245,0.0034544436036283944,0.007246734039930983,0.013398340658290202,0.004466113552763401,49
이승백 LEE SEUNG BAEK,22018,714,123,https://www.youtube.com/watch?v=qDR46tsekT8,48,50,50,0.003828488378328439,0.0019606301534107104,0.0031550406704461426,0.008944159202185293,0.002981386400728431,50
김동현A KIM DONG HYUN A,14669,667,76,https://www.youtube.com/watch?v=PkXhgfkY4Y0,51,51,51,0.0015765625665519305,0.0017296787318310026,0.0008380576780872566,0.00414429897647019,0.00138143299215673,51
동징쿤 DONG JING KUN,9588,507,72,https://www.youtube.com/watch?v=SCl2IzyRk0o,53,52,52,1.9611273908517696e-05,0.0009434611264532741,0.0006408676361843727,0.0016039400365461644,0.0005346466788487214,52
커밍지에 KO MING CHIEH,9524,375,59,https://www.youtube.com/watch?v=Op3AkUxQYE8,54,53,53,0.0,0.00029483160201664813,0.0,0.00029483160201664813,9.827720067221605e-05,53
비엔스위 BIAN SHI YU,9972,315,59,https://www.youtube.com/watch?v=tHeo4F76KFU,52,54,53,0.00013727891735962387,0.0,0.0,0.00013727891735962387,4.5759639119874625e-05,54
