trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2343084,144103,16811,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,1,1.0,1.0,1.0,3.0,1.0,1
허씬롱 HE XIN LONG,1036308,61010,12692,https://www.youtube.com/watch?v=z5wuHjWSaYE,3,3,2,0.440010901732707,0.422118520888246,0.7541189111747851,1.6162483337957383,0.5387494445985794,2
이리오 LEE LEO,825982,69983,9528,https://www.youtube.com/watch?v=xuy7aELIndk,4,2,3,0.3498804837558183,0.48452245999346266,0.56524594078319,1.399648884532471,0.46654962817749035,3
유메키 YUMEKI,1141088,56863,7787,https://www.youtube.com/watch?v=hfer1acos3Q,2,4,4,0.4849119847924257,0.39327764988976904,0.46131805157593125,1.3395076862581259,0.44650256208604194,4
조우안신 ZHOU AN XIN,767042,53236,7294,https://www.youtube.com/watch?v=IjMO54OGEW4,5,5,5,0.32462308887569025,0.36805318904784096,0.43188872970391595,1.1245650076274472,0.3748550025424824,5
,433365,44797,6055,https://www.youtube.com/watch?v=RuBFU6KCjSc,8,6,7,0.1816334086684202,0.3093630249880033,0.35792741165234004,0.8489238453087635,0.28297461510292116,6
김건우 KIM GEON WOO,481575,24652,6374,https://www.youtube.com/watch?v=fIk2XvR2w2M,6,10,6,0.20229270638085614,0.1692619045963182,0.3769699140401146,0.7485245250172889,0.24950817500576297,7
정상현 CHUNG SANG HYEON,464448,34048,2896,https://www.youtube.com/watch?v=Y5DEtLE1AFE,7,7,11,0.19495332052893974,0.23460765427118904,0.16935291308500477,0.5989138878851336,0.19963796262837785,8
강우진 KANG WOO JIN,290474,29276,4394,https://www.youtube.com/watch?v=Zs7ssp7azqI,11,9,8,0.12040072438242798,0.20142013644993706,0.2587750716332378,0.5805959324656029,0.19353197748853432,9
최립우 CHUEI LI YU,373660,22198,3544,https://www.youtube.com/watch?v=ay3GFkTcBvk,9,11,9,0.1560481904580699,0.15219523051137432,0.20803486150907355,0.5162782824785178,0.1720927608261726,10
