trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
이상원 LEE SANG WON,2588131,148553,17081,https://www.youtube.com/watch?v=zkFfkUNCHqA,1,1,2,1.0,1.0,0.8287488908606921,2.828748890860692,0.9429162969535639,1
허씬롱 HE XIN LONG,1636907,84922,20555,https://www.youtube.com/watch?v=WKhO7vc1eCQ,2,2,1,0.6281038780686912,0.5667086582002656,1.0,2.194812536268957,0.731604178756319,2
장지아하오 ZHANG JIA HAO,1144345,72020,15433,https://www.youtube.com/watch?v=gFtSBRp1Xd4,3,3,3,0.43552894554940086,0.47885329066085597,0.7475105984422754,1.6618928346525323,0.5539642782175108,3
조우안신 ZHOU AN XIN,823537,54169,7396,https://www.youtube.com/watch?v=IjMO54OGEW4,4,4,4,0.3101039656450468,0.3572980150488577,0.3513260376614414,1.0187280183553458,0.33957600611844857,4
정상현 CHUNG SANG HYEON,529816,35364,2963,https://www.youtube.com/watch?v=Y5DEtLE1AFE,6,5,7,0.19526907835268875,0.22924653569847808,0.13280094646554275,0.5573165605167096,0.1857721868389032,5
,773709,29762,1015,https://www.youtube.com/watch?v=YwFlEOd-3N0,5,7,13,0.2906229181067243,0.19110006468965987,0.0367741299418318,0.518497112738216,0.17283237091273865,6
이리오 LEE LEO,244894,24355,4435,https://www.youtube.com/watch?v=RcwGMjOfh9U,11,8,6,0.08387429978012079,0.1542814340676177,0.20536330474218673,0.44351903858992525,0.1478396795299751,7
박동규 PARK DONG GYU,282679,19982,4445,https://www.youtube.com/watch?v=W2bS9tFVHwY,9,9,5,0.09864694530543817,0.1245037622144292,0.20585625554569653,0.4290069630655639,0.14300232102185464,8
쉬칭위 HSU CHING YU,302656,31619,2118,https://www.youtube.com/watch?v=4m1rcjdjns0,7,6,8,0.10645727055776755,0.2037451908344966,0.09114660356896381,0.40134906496122796,0.13378302165374265,9
유강민 YOO KANG MIN,288769,18213,1595,https://www.youtube.com/watch?v=bQ27CInAK7I,8,10,10,0.10102792747426663,0.11245786660311191,0.06536527654540077,0.2788510706227793,0.09295035687425977,10
쑨지아양 SUN JIA YANG,281417,11736,1287,https://www.youtube.com/watch?v=6eXW3vNlhf8,10,12,11,0.09815354637324417,0.06835313744850363,0.05018239179729863,0.21668907561904643,0.07222969187301548,11
센 SEN,190495,11848,1273,https://www.youtube.com/watch?v=vy3Jq0iq178,12,11,12,0.06260614723462019,0.06911579449116476,0.049492260672384894,0.18121420239816982,0.06040473413272327,12
박준일 PARK JUN IL,90997,5431,1893,https://www.youtube.com/watch?v=sE3mduWPwFE,13,13,9,0.023705824765967828,0.02541963160941064,0.0800552104899931,0.12918066686537158,0.04306022228845719,13
전이정 JUN LEE JEONG,58078,5294,654,https://www.youtube.com/watch?v=-iIHjaMZI54,14,14,14,0.010835619180472975,0.02448673861972694,0.018978605935127676,0.0543009637353276,0.0181003212451092,14
이동헌 LEE DONG HEON,53000,3720,417,https://www.youtube.com/watch?v=RuOTm4CtTUU,15,15,16,0.008850294475495823,0.013768683395185728,0.007295671891945184,0.029914649762626738,0.009971549920875579,15
나윤서 NA YUN SEO,35117,3362,484,https://www.youtube.com/watch?v=vI2qHOwgd-I,16,16,15,0.0018586517620049982,0.011330904633822478,0.010598442275460909,0.023787998671288384,0.007929332890429462,16
아오시 AOSHI,30363,1698,269,https://www.youtube.com/watch?v=hh2m0kjYTqc,17,17,17,0.0,0.0,0.0,0.0,0.0,17
